episode,step,time,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal
45,9,9000,0.0,10.0,-2.997,22.97620969513534,20.06873040859353,21.203658323413602,35.964,0,21.5,9148.63520740467,True
46,57,52200,0.0,10.0,-2.997,22.83173002399235,20.02033338206391,21.253620415787477,275.7240000000007,0,21.5,9741.485864659235,True
47,101,91800,0.0,10.0,2.997,23.69023209753404,26.890985331481794,22.112122493956385,521.4780000000017,2,5.0,10647.735864659235,True
48,101,91800,0.0,10.0,2.997,23.136994951099005,26.313735964920088,21.55888534752135,503.49600000000174,2,21.5,12065.235864659235,True
49,101,91800,0.0,10.0,2.997,22.62404520398885,25.52919173016768,21.045935600411195,491.5080000000017,2,21.5,13350.735864659235,True
50,101,91800,0.0,10.0,2.997,22.934860633696797,26.06145600698052,21.356751030119142,503.49600000000174,2,21.5,14883.735864659235,True
51,101,91800,0.0,10.0,2.997,22.920612411274973,26.092785332883977,21.342502807697322,497.5020000000017,2,21.5,16218.985864659235,True
52,0,900,0.0,10.0,-2.997,22.570705343377536,21.89293839282124,25.344715749059823,-5.994,0,5.0,16223.985864659235,True
53,52,47700,0.0,10.0,-2.997,22.98143219506828,20.173317111851574,21.403322632212493,245.75400000000053,0,21.5,16802.485864659233,True
54,101,91800,0.0,10.0,-2.997,23.664930683063584,20.871265448474254,22.086821079485926,473.5260000000016,0,5.0,18137.735864659233,True
55,6,6300,0.0,10.0,-2.997,22.935053989006335,20.237287262113902,21.57499058721225,29.97,0,21.5,18288.235864659233,True
56,3,3600,0.0,10.0,-2.997,22.987702340134053,20.694161111526412,22.45754249978238,11.988,0,21.5,18324.735864659233,True
57,101,91800,0.0,10.0,2.997,22.55136999969636,25.669869376818852,20.9732603961187,491.5080000000017,2,21.5,19577.235864659233,True
58,101,91800,0.0,10.0,2.997,21.20178040658606,24.064447363000504,19.62367080300841,491.5080000000017,2,5.0,21077.235864659233,True
59,101,91800,0.0,10.0,2.997,24.179756804798586,27.39096563135898,22.60164720122093,503.49600000000174,2,5.0,22593.735864659233,True
60,72,65700,0.0,10.0,-2.997,22.98231922312304,20.171589864874903,21.40420961952612,329.6700000000009,0,21.5,23701.235864659233,True
61,101,91800,0.0,10.0,2.997,22.828400962161236,26.00842220626903,21.25029135858358,497.5020000000017,2,21.5,25201.485864659233,True
62,101,91800,0.0,10.0,2.997,23.238545621663746,26.417430491180994,21.660436018086095,491.5080000000017,2,5.0,26701.485864659233,True
63,101,91800,0.0,10.0,2.997,22.724419453710066,25.90433675863023,21.14630985013241,479.52000000000163,2,21.5,28382.985864659233,True
64,101,91800,0.0,10.0,2.997,22.48124646799712,25.644143853117022,20.903136864419466,479.52000000000163,2,21.5,29734.985864659233,True
65,64,58500,0.0,10.0,-2.997,22.967785543149326,20.158840595300354,21.389675939914955,305.6940000000008,0,21.5,30917.985864659233,True
66,88,80100,0.0,10.0,2.997,20.49191889024892,22.07233503585208,18.91380928667141,395.60400000000124,2,21.5,32089.235864659233,True
67,18,17100,0.0,10.0,2.997,20.390358138629082,21.972811241977915,18.8204860750578,77.922,2,21.5,32365.735864659233,True
68,0,900,0.0,10.0,-2.997,21.646734550219417,21.529502838760727,25.448523645840908,-5.994,0,5.0,32370.735864659233,True
69,101,91800,0.0,10.0,2.997,21.82620363511661,24.975266764669264,20.248094031538955,491.5080000000017,2,21.5,33969.73586465923,True
70,32,29700,0.0,10.0,0.0,21.5810860904152,21.72785080112588,20.002960774063528,155.8440000000001,1,5.25,34431.98586465923,True
71,101,91800,0.0,10.0,2.997,22.463600581864103,25.62612426242936,20.885490978286445,503.49600000000174,2,21.5,35352.52287089891,True
72,101,91800,0.0,10.0,-2.997,23.894603639118202,21.105766721782707,22.316494035540547,503.49600000000174,0,5.0,36720.52287089891,True
73,101,91800,0.0,10.0,2.997,22.740708595262642,25.920969771925723,21.162598991684987,503.49600000000174,2,21.5,38303.02287089891,True
74,29,27000,0.0,10.0,-2.997,22.855786469627162,20.032508817150926,21.27751621356823,131.868,0,21.5,38700.52287089891,True
75,6,6300,0.0,10.0,0.0,22.254149959325815,20.958553918058282,20.306275210048728,11.988,1,21.75,38768.77287089891,True
76,101,91800,0.0,10.0,-2.997,24.409429126271093,21.631486659418673,22.831319522693438,491.5080000000017,0,5.0,40252.27287089891,True
77,36,33300,0.0,10.0,2.997,21.012633764797428,22.81893395427749,19.434529755309494,161.83800000000014,2,21.5,40750.77287089891,True
78,101,91800,0.0,10.0,2.997,23.22470713705301,26.41518610880178,21.646597533475354,503.49600000000174,2,5.0,42118.77287089891,True
79,101,91800,0.0,10.0,2.997,23.07820257962724,26.266130466522053,21.500092976049586,503.49600000000174,2,21.5,43519.77287089891,True
80,45,41400,0.0,10.0,2.997,20.983914427012188,22.845278568444446,19.40580440874756,215.7840000000004,2,21.5,44162.27287089891,True
81,78,71100,0.0,10.0,0.0,22.30516091094215,22.477135685310582,20.72705130737069,377.62200000000115,1,21.75,45382.77287089891,True
82,71,64800,0.0,10.0,2.997,20.664641518411674,22.46359115445483,19.086531914768916,335.66400000000095,2,21.5,46287.27287089891,True
83,0,900,0.0,10.0,-2.997,22.32824097591263,21.230760720812704,24.937493975541635,-5.994,0,5.0,46292.27287089891,True
84,101,91800,0.0,10.0,2.997,22.713593539560303,25.89119100948692,21.13548393598265,509.49000000000177,2,21.5,47578.02287089891,True
85,3,3600,0.0,10.0,-2.997,22.81803140608506,20.96267779387138,23.172346846102112,5.994,0,5.0,47598.27287089891,True
86,10,9900,0.0,10.0,-2.997,22.914238363962948,20.10842375858482,21.343412760935106,41.958,0,21.5,47834.77287089891,True
87,33,30600,0.0,10.0,2.997,21.017401798709994,22.8696982244188,19.439331522305896,155.8440000000001,2,21.5,48301.77287089891,True
88,101,91800,0.0,10.0,2.997,23.244083085692438,26.43541758452377,21.665973482114783,467.5320000000016,2,5.0,49900.77287089891,True
89,53,48600,0.0,10.0,-2.997,22.987925283537226,20.179405494853768,21.409815656351444,251.74800000000056,0,21.5,50665.77287089891,True
90,2,2700,0.0,10.0,-2.997,22.370854606446294,20.096359153371637,22.00602678360287,5.994,0,21.5,50713.77287089891,True
91,101,91800,0.0,10.0,-2.997,23.01113698329887,20.201016002201555,21.433027379721217,485.51400000000166,0,21.5,52329.52287089891,True
92,44,40500,0.0,10.0,-2.997,22.828590096134825,20.014615131913295,21.250480119989046,197.8020000000003,0,21.5,52917.52287089891,True
93,46,42300,0.0,10.0,-2.997,22.899112827773685,20.07683210603372,21.321003690062724,221.77800000000042,0,21.5,53548.52287089891,True
94,101,91800,0.0,10.0,2.997,22.388821074708524,25.503888904855422,20.810711471130876,491.5080000000017,2,21.5,55180.52287089891,True
95,85,77400,0.0,10.0,-2.997,22.94697261436126,20.137588280211002,21.36886301078405,407.5920000000013,0,21.5,56045.381739419405,True
96,101,91800,0.0,10.0,2.997,23.50540771103618,26.70237910168974,21.927298107458526,491.5080000000017,2,5.0,57165.881739419405,True
97,45,41400,0.0,10.0,-2.997,22.954494361407868,20.087504291538565,21.376384886235947,209.79000000000036,0,21.5,57841.631739419405,True
98,1,1800,0.0,10.0,-2.997,22.95387788363009,20.03002760970651,21.069075112780904,0.0,0,21.5,57884.631739419405,True
99,0,900,0.0,10.0,2.997,20.53594185396161,22.73393237514497,20.272521523268033,5.994,2,21.5,57906.131739419405,True
100,12,11700,0.0,10.0,-2.997,22.957459666253765,20.18564635607869,21.451393077073586,65.934,0,21.5,58119.631739419405,True
101,0,900,0.0,10.0,-2.997,21.497484699561692,21.203993692088428,25.69422988711637,-5.994,0,5.0,58124.631739419405,True
102,101,91800,0.0,10.0,2.997,23.934898121147384,27.14093769029977,22.356788517569733,515.4840000000017,2,5.0,59410.131739419405,True
103,101,91800,0.0,10.0,2.997,23.062642697250958,24.970550434507388,21.484533093673303,491.5080000000017,2,21.5,60563.631739419405,True
104,11,10800,0.0,10.0,-2.997,22.97973017874276,20.15354768295487,21.371460502137953,47.952,0,21.5,60689.631739419405,True
105,101,91800,0.0,10.0,2.997,23.992324242208042,27.19957594687727,22.414214638630387,503.49600000000174,2,5.0,62239.131739419405,True
106,41,37800,0.0,10.0,-2.997,22.910261229622485,20.100547754178045,21.33215045433141,185.81400000000025,0,21.5,62911.381739419405,True
107,83,75600,0.0,10.0,0.0,22.703817439596932,22.886746235728538,21.12570783601931,389.6100000000012,1,21.75,64206.131739419405,True
108,101,91800,0.0,10.0,2.997,22.70163266473359,25.60841695623179,21.123523061155936,491.5080000000017,2,21.5,65442.131739419405,True
109,101,91800,0.0,10.0,2.997,23.129090390278378,26.31782909285952,21.550980786700723,485.51400000000166,2,21.5,67024.8817394194,True
110,101,91800,0.0,10.0,2.997,22.189098495384304,25.299924068960635,20.61098889180665,491.5080000000017,2,21.5,68557.8817394194,True
111,9,9000,0.0,10.0,2.997,21.09407143104392,22.913292222965296,19.691227297324925,41.958,2,21.5,68756.6317394194,True
112,63,57600,0.0,10.0,-2.997,22.873958009062065,20.063032248099525,21.295848405650535,287.7120000000007,0,21.5,69637.6317394194,True
113,66,60300,0.0,10.0,-2.997,22.955106088181534,20.14589346149033,21.37699648494541,305.6940000000008,0,21.5,70715.1317394194,True
114,101,91800,0.0,10.0,2.997,22.827211599691545,24.73014910185875,21.24910199611389,485.51400000000166,2,21.5,72231.8817394194,True
115,100,90900,0.0,10.0,-2.997,22.979630887712027,20.17147779825332,21.401521284134375,473.5260000000016,0,21.5,73776.3817394194,True
116,101,91800,0.0,10.0,2.997,22.814800978999493,25.99453511173418,21.236691375421838,491.5080000000017,2,21.5,75094.8817394194,True
117,101,91800,0.0,10.0,-2.997,24.484834301349483,21.708483729677152,22.906724697771832,497.5020000000017,0,5.0,76204.97668268112,True
118,84,76500,0.0,10.0,-2.997,22.90098755955834,20.090632415372056,21.322877955980715,413.5860000000013,0,21.5,77306.47668268112,True
119,38,35100,0.0,10.0,0.0,21.96700483476661,22.131816013983588,20.388897003836245,167.83200000000016,1,21.75,77782.22668268112,True
120,101,91800,0.0,10.0,2.997,22.84434374450988,26.014906544050074,21.266234140932223,503.49600000000174,2,21.5,79101.22668268112,True
121,101,91800,0.0,10.0,2.997,23.594040228784472,26.792883685253553,22.015930625206817,479.52000000000163,2,5.0,80584.72668268112,True
122,56,51300,0.0,10.0,-2.997,22.912395919419406,20.102281631288623,21.334286317159957,257.7420000000006,0,21.5,81562.72668268112,True
123,8,8100,0.0,10.0,-2.997,22.729168442794418,20.077073884932567,21.491418283316005,29.97,0,21.5,81640.72668268112,True
124,3,3600,0.0,10.0,0.0,21.906605179673544,21.615367599610323,20.09849296863644,-5.994,1,21.75,81660.97668268112,True
125,101,91800,0.0,10.0,-2.997,23.521513521235406,20.724820580156454,21.94340391765775,479.52000000000163,0,5.0,83094.97668268112,True
126,33,30600,0.0,10.0,-2.997,22.935036422070134,20.12328635989233,21.356882734368487,155.8440000000001,0,21.5,83495.97668268112,True
127,73,66600,0.0,10.0,-2.997,22.893532688197627,20.08356172323655,21.315423084636475,359.64000000000107,0,21.5,84443.47668268112,True
128,91,82800,0.0,10.0,2.997,20.85007191781801,22.69881568113825,19.27196231424035,431.5680000000014,2,21.5,85876.97668268112,True
129,56,51300,0.0,10.0,-2.997,22.87458055233178,20.06366793970748,21.296470956330964,269.73000000000064,0,21.5,86624.47668268112,True
130,101,91800,0.0,10.0,2.997,21.711036651245664,24.596908525605485,20.13292704766801,491.5080000000017,2,21.5,88107.97668268112,True
131,8,8100,0.0,10.0,2.997,20.86575517494025,22.696942722916624,19.342534804392677,17.982,2,21.5,88202.47668268112,True
132,101,91800,0.0,10.0,2.997,22.42817607128177,24.322688286140785,20.850066467704114,503.49600000000174,2,21.5,89520.97668268112,True
133,68,62100,0.0,10.0,-2.997,22.90861509456119,20.09896278846189,21.330505491134446,305.6940000000008,0,21.5,90624.97668268112,True
134,101,91800,0.0,10.0,2.997,22.71330754988887,25.887305107318042,21.13519794631122,485.51400000000166,2,21.5,92207.72668268112,True
135,101,91800,0.0,10.0,2.997,22.13320166935479,25.24287189103718,20.555092065777135,497.5020000000017,2,21.5,93427.47668268112,True
136,101,91800,0.0,10.0,2.997,23.19916182613945,25.749797475750654,21.621052222561797,509.49000000000177,2,5.0,94467.72668268112,True
137,101,91800,0.0,10.0,-2.997,23.765305684300284,20.973764998128328,22.18719608072263,497.5020000000017,0,5.0,95539.47668268112,True
138,101,91800,0.0,10.0,2.997,22.88115050717299,25.791724884667026,21.303040903595342,503.49600000000174,2,5.0,96729.40917093802,True
139,101,91800,0.0,10.0,2.997,23.25246149204547,26.385761796364235,21.674351888467815,491.5080000000017,2,5.0,97981.90917093802,True
140,27,25200,0.0,10.0,-2.997,22.92167747072454,20.11226005526857,21.343439441365785,107.892,0,21.5,98385.90917093802,True
141,101,91800,0.0,10.0,-2.997,24.58195925608965,21.807659107476905,23.003849652511995,497.5020000000017,0,5.0,99737.65917093802,True
142,101,91800,0.0,10.0,-2.997,24.103000049010113,21.31858844936293,22.524890445432458,479.52000000000163,0,5.0,101072.65917093802,True
143,101,91800,0.0,10.0,2.997,21.856996424407868,24.960715606229,20.278886820830213,467.5320000000016,2,21.5,102622.15917093802,True
144,51,46800,0.0,10.0,2.997,21.091696499487874,22.68477585394633,19.51358692000533,239.7600000000005,2,21.5,103443.15917093802,True
145,101,91800,0.0,10.0,2.997,22.279269537080108,25.17713196902145,20.701159933502456,503.49600000000174,2,21.5,104596.65917093802,True
146,101,91800,0.0,10.0,2.997,22.40694654215369,24.301010576458456,20.828836938576032,491.5080000000017,2,21.5,105948.15917093802,True
147,101,91800,0.0,10.0,2.997,22.42938663125999,25.5453096689918,20.85127702768234,491.5080000000017,2,21.5,107382.15917093802,True
148,101,91800,0.0,10.0,2.997,22.345946409521197,25.515781286502122,20.767836805943542,503.49600000000174,2,21.5,108750.15917093802,True
149,39,36000,0.0,10.0,2.997,21.046278349594232,22.899163247741704,19.468166651335647,179.82000000000022,2,21.5,109362.65917093802,True
150,18,17100,0.0,10.0,-2.997,22.971888167002998,20.16518109730641,21.39711764978094,89.91,0,21.5,109754.65917093802,True
151,101,91800,0.0,10.0,2.997,22.306135447335013,24.19807216744983,20.72802584375736,491.5080000000017,2,21.5,111007.15917093802,True
152,72,65700,0.0,10.0,0.0,21.88539118716529,21.992825490459634,20.30728158360498,353.64600000000104,1,21.75,111999.65917093802,True
153,89,81000,0.0,10.0,-2.997,22.93732707031991,20.128280908525706,21.35921746674225,419.58000000000135,0,21.5,113472.65917093802,True
154,1,1800,0.0,10.0,2.997,21.643103951127415,22.658599022179736,19.361838639581023,0.0,2,5.0,113466.15917093802,True
155,27,25200,0.0,10.0,-2.997,22.855512311729004,20.03250306030308,21.2777790967912,131.868,0,21.5,113870.15917093802,True
156,1,1800,0.0,10.0,2.997,21.220596918109674,22.65452806587436,19.464319649463942,0.0,2,21.5,113913.15917093802,True
157,67,61200,0.0,10.0,2.997,21.057774436654917,22.86502474326906,19.47966483322095,317.68200000000087,2,21.5,114830.90917093802,True
158,101,91800,0.0,10.0,2.997,22.41243276022199,24.306613783102556,20.834323156644338,491.5080000000017,2,21.5,116479.40917093802,True
159,80,72900,0.0,10.0,-2.997,22.836479277312627,20.01287604902906,21.258369673736123,377.62200000000115,0,21.5,117841.40917093802,True
160,2,2700,0.0,10.0,0.0,21.875787262425952,22.422823281950787,21.714257068993753,0.0,1,21.75,117873.15917093802,True
161,101,91800,0.0,10.0,2.997,23.9317843318009,27.137752694430247,22.353674728223243,503.49600000000174,2,5.0,119241.15917093802,True
162,101,91800,0.0,10.0,2.997,23.512900471717817,26.709910024592666,21.934790868140162,491.5080000000017,2,5.0,120543.15917093802,True
163,101,91800,0.0,10.0,2.997,22.678486028447825,25.58478191635232,21.10037642487017,503.49600000000174,2,21.5,121960.65917093802,True
164,57,52200,0.0,10.0,-2.997,22.85756357838318,20.034405465744648,21.279453977624616,263.7360000000006,0,21.5,122696.15917093802,True
165,18,17100,0.0,10.0,-2.997,22.972684384210538,20.16419763315064,21.399365659571625,89.91,0,21.5,123038.65917093802,True
166,101,91800,0.0,10.0,2.997,23.419509355278322,26.61466733011171,21.841399751700667,503.49600000000174,2,5.0,124555.15917093802,True
167,8,8100,0.0,10.0,-2.997,22.85888184321865,20.12529354051302,21.436976565861315,29.97,0,21.5,124699.15917093802,True
168,101,91800,0.0,10.0,2.997,24.110725389266378,27.320476934459812,22.53261578568872,503.49600000000174,2,5.0,125984.65917093802,True
169,101,91800,0.0,10.0,2.997,23.695519581020946,26.89650558510898,22.11740997744329,473.5260000000016,2,5.0,127666.90917093802,True
170,21,19800,0.0,10.0,0.0,22.196897848491016,21.08962797315523,20.619220101726658,89.91,1,21.75,127892.65917093802,True
171,101,91800,0.0,10.0,2.997,23.439455563610576,26.634468129505063,21.86134596003292,503.49600000000174,2,5.0,129310.15917093802,True
172,101,91800,0.0,10.0,2.997,23.115350862726054,26.291634944677146,21.5372412591484,479.52000000000163,2,21.5,130925.65917093802,True
173,85,77400,0.0,10.0,-2.997,22.812119600552258,20.000334826116337,21.234009996974855,395.60400000000124,0,21.5,132461.15917093802,True
174,0,900,0.0,10.0,2.997,20.43440939125722,22.087142131589527,17.612909250852784,5.994,2,5.0,132466.15917093802,True
175,101,91800,0.0,10.0,2.997,22.37230028627201,24.265634022714487,20.794190682694357,491.5080000000017,2,21.5,133999.15917093802,True
176,36,33300,0.0,10.0,2.997,21.167785476137666,22.977353838225465,19.589667216458494,173.8260000000002,2,21.5,134497.65917093802,True
177,0,900,0.0,10.0,2.997,21.299394889915707,22.27805746603935,18.381995127582424,5.994,2,-11.5,134486.15917093802,True
178,3,3600,0.0,10.0,-2.997,21.862344543980612,20.029060897102788,22.251274657080756,11.988,0,21.5,134506.15917093802,True
179,6,6300,0.0,10.0,-2.997,22.82658382229423,20.138072243911985,21.49050121581686,17.982,0,21.5,134607.15917093802,True
180,5,5400,0.0,10.0,-2.997,22.632716987049154,20.20584732862533,21.817442381863913,23.976,0,21.5,134703.15917093802,True
181,101,91800,0.0,10.0,2.997,22.903232964979658,26.08483400188686,21.325123361402003,503.49600000000174,2,21.5,136318.65917093802,True
182,0,900,0.0,10.0,2.997,20.125380723446238,22.292744640079793,18.361478084487313,5.994,2,5.0,136323.65917093802,True
183,90,81900,0.0,10.0,-2.997,22.866626144666323,20.043659352617272,21.28851654108866,437.56200000000143,0,21.5,137554.15917093802,True
184,1,1800,0.0,10.0,2.997,21.315716704500716,22.651534333278665,19.625314743471296,0.0,2,5.0,137547.65917093802,True
185,101,91800,0.0,10.0,2.997,23.6957442862171,26.896729563359013,22.117634682639444,497.5020000000017,2,5.0,139080.90917093802,True
186,76,69300,0.0,10.0,0.0,22.19532615468755,22.367073669815667,20.617216551122862,353.64600000000104,1,21.75,140093.40917093802,True
187,44,40500,0.0,10.0,-2.997,22.828482716660478,20.004710954232735,21.250373666703243,209.79000000000036,0,21.5,140879.40917093802,True
188,101,91800,0.0,10.0,2.997,22.214594310794766,25.325982827732382,20.63648470721711,479.52000000000163,2,21.5,142593.90917093802,True
189,101,91800,0.0,10.0,2.997,23.92533059596404,27.131167057588605,22.347220992386386,503.49600000000174,2,5.0,144143.40917093802,True
190,101,91800,0.0,10.0,2.997,23.04065998648779,26.227253504466415,21.462550382910134,491.5080000000017,2,21.5,145824.90917093802,True
191,101,91800,0.0,10.0,-2.997,23.355603048551323,20.555291866165955,21.77749344497367,479.52000000000163,0,5.0,147423.90917093802,True
192,0,900,0.0,10.0,-2.997,22.43393449596428,20.22500305435322,23.488463660839134,-5.994,0,5.0,147428.90917093802,True
193,101,91800,0.0,10.0,2.997,23.240343482078867,26.431599033462625,21.66223387850121,485.51400000000166,2,5.0,148863.15917093802,True
194,4,4500,0.0,10.0,-2.997,22.64050026373774,20.182045656162114,21.761443084988766,17.982,0,21.5,148954.15917093802,True
195,101,91800,0.0,10.0,2.997,22.27812133863093,24.16946688800385,20.700011735053273,491.5080000000017,2,21.5,150553.15917093802,True
196,6,6300,0.0,10.0,-2.997,22.927442800870107,20.508281342494985,22.113441054590076,29.97,0,21.5,150637.65917093802,True
197,25,23400,0.0,10.0,0.0,22.37903091186436,21.275815952575822,20.801529152948067,101.898,1,21.75,150932.90917093802,True
198,79,72000,0.0,10.0,-2.997,22.83358726184703,20.019717995307566,21.25547765826923,371.6280000000011,0,21.5,152108.40917093802,True
199,1,1800,0.0,10.0,-2.997,22.715819310300105,20.838688002391677,24.516556794655944,-5.994,0,5.0,152118.65917093802,True
200,80,72900,0.0,10.0,-2.997,22.90984371515565,20.07107708488043,21.33173411157993,383.6160000000012,0,21.5,153447.90917093802,True
201,3,3600,0.0,10.0,-2.997,22.67898115867368,20.385265316906917,22.263725030583792,0.0,0,21.5,153484.40917093802,True
202,101,91800,0.0,10.0,2.997,21.739195828154433,24.62565666315181,20.161086224576778,473.5260000000016,2,21.5,155149.65917093802,True
203,25,23400,0.0,10.0,-2.997,22.924468198530306,20.114453198180268,21.346053885189797,107.892,0,21.5,155543.65917093802,True
204,0,900,0.0,10.0,-2.997,22.106758672020536,20.88421270374964,24.199345346957116,-5.994,0,5.0,155548.65917093802,True
205,0,900,0.0,10.0,-2.997,22.778122219449905,20.246961691630936,22.494766052726256,-5.994,0,5.0,155553.65917093802,True
206,0,900,0.0,10.0,-2.997,22.112283779737606,22.134718232976965,26.276076284397824,-5.994,0,5.0,155558.65917093802,True
207,101,91800,0.0,10.0,2.997,22.644621414292494,25.765089490757717,21.06651181071484,515.4840000000017,2,21.5,156629.65917093802,True
208,101,91800,0.0,10.0,2.997,21.644416750919877,24.52885633570309,20.066307147342226,491.5080000000017,2,21.5,158195.65917093802,True
