22,51,46800,0,10,2.997,11.7140123125912,14.3225862844741,10.1359026380547,119.88,2,-2.49863165439083,-1341.92045367234,True
23,13,12600,0,10,0,20.4878547830969,20.6682434320724,18.9987666482716,41.958,1,5.25,-1330.93906173003,True
24,27,25200,0,10,2.997,10.8667933212949,12.9836997229639,9.28927379073536,23.976,2,-2.77382059048879,-1438.67169864678,True
25,20,18900,0,10,0,13.0339144149391,12.6636395742372,11.4515743589266,5.994,1,-3.17143696034966,-1377.77944702104,True
26,12,11700,0,10,0,22.8645987083543,22.3353221855751,21.1410616522295,53.946,1,5.25,-1366.4757274247,True
27,21,19800,0,10,0,10.9522956272405,10.0752729640492,9.37670053364273,17.982,1,-2.50686291331419,-1445.29294668145,True
28,1,1800,0,10,0,22.3174308388402,21.2148190490948,20.4059993096676,0,1,21.75,-1434.79294668145,True
29,24,22500,0,10,0,20.4272141953876,20.5620396391903,18.8487869167704,113.886,1,5.25,-1495.31264256703,True
30,74,67500,0,10,0,22.4231580594973,22.5872613273166,20.8450484558914,371.628000000001,1,21.75,-1393.99839937799,True
31,79,72000,0,10,-2.997,22.8314795023873,20.0061546673948,21.2533698988013,413.586000000001,0,21.5,-1654.25008432435,True
32,2,2700,0,10,0,21.8750795256657,22.4791150520587,21.4132346931307,11.988,1,21.75,-1622.50008432435,True
33,109,99000,0,10,2.997,20.4712302510949,22.0505825384305,18.8931206475173,521.478000000002,2,21.5,-1521.77742837418,True
34,8,8100,0,10,0,21.9582073799231,22.387426807376,20.8931149086398,41.958,1,21.75,-1423.84317251672,True
35,0,900,0,10,2.997,20.3779764001925,22.0632965984862,19.0337460830043,5.994,2,21.5,-1402.34317251672,True
36,15,14400,0,10,2.997,20.2765469169173,22.1435665431957,18.7335552993524,65.934,2,5,-1371.09317251672,True
37,19,18000,0,10,2.997,20.8324925424111,22.6942941261916,19.2562926549367,71.928,2,21.5,-1205.09317251672,True
38,78,71100,0,10,0,21.619746677076,21.7799106909023,20.0416370735125,347.652000000001,1,5.25,-722.898369878071,True
39,8,8100,0,10,2.997,20.0515502042385,22.8934242108469,17.9207653908337,53.946,2,5,-678.35229814646,True
40,51,46800,0,10,2.997,20.8735555590199,22.7201361894952,19.2954458691868,251.748000000001,2,21.5,-301.991000083517,True
41,31,28800,0,10,2.997,21.0992786323993,22.6341693133887,19.5211367940519,149.85,2,21.5,-305.344327499407,True
42,62,56700,0,10,2.997,21.3009315880324,22.8400958597333,19.7228219841811,329.670000000001,2,5,-114.983415858617,True
43,0,900,0,10,-2.997,22.5592594187073,20.6297306339002,21.8571877515438,-5.994,0,21.5,-93.4834158586171,True
44,91,82800,0,10,2.997,20.6662078568044,22.1795184316786,19.0880982532268,503.496000000002,2,21.5,-432.109515404893,True
45,68,62100,0,10,2.997,20.8073529423786,22.3360971831792,19.2292433386723,341.658000000001,2,21.5,4.83657153063128,True
46,30,27900,0,10,2.997,20.9435889247842,22.5336066421237,19.3656079878664,155.844,2,21.5,294.670735701781,True
47,21,19800,0,10,2.997,20.9238797239699,22.5141752122573,19.3472566525547,107.892,2,21.5,454.170735701781,True
48,0,900,0,10,2.997,22.4299784575359,20.9457096070363,17.3074808966045,5.994,2,-8.71013583750628,445.460599864275,True
49,11,10800,0,10,2.997,20.0116215635846,21.5467066219759,18.4788346614824,35.964,2,21.5,439.460599864275,True
50,5,5400,0,10,-2.997,9.73587590622707,6.09450655244356,10.2612665837782,-35.964,0,-2.66653692202006,428.44273089277,True
51,16,15300,0,10,2.997,21.1027924178727,22.8479025315554,19.5544285119271,83.916,2,21.5,697.97874598324,True
52,66,60300,0,10,2.997,20.8478457257135,22.3774448178703,19.2697361232692,311.688000000001,2,21.5,949.850294744857,True
53,268,242100,0,10,2.997,20.8715480383952,22.4016475139232,19.2934384348175,1210.788,2,21.5,2826.65928273307,True
54,230,207900,0,10,2.997,20.7101752247639,22.2368679286836,19.1320656211862,1054.944,2,21.5,4288.93999770654,True
55,257,232200,0,10,2.997,20.7774289645468,22.3638734674887,19.1993193609691,1174.824,2,21.5,6059.66527089073,True
56,76,69300,0,10,2.997,20.599673350404,22.1823396241529,19.0215637468296,395.604000000001,2,21.5,6423.68545412282,True
57,133,120600,0,10,0,21.967280497757,20.5818444561206,20.3891708941793,635.364,1,5.25,7096.24980299636,True
58,43,39600,0,10,2.997,20.2228247421899,21.7392297435816,18.6447167937806,209.79,2,21.5,7386.41627797285,True
59,176,159300,0,10,2.997,20.1154867349573,22.2694836280802,18.5373771313796,827.171999999997,2,5,8617.84789388901,True
60,3,3600,0,10,2.997,20.6066386492216,21.6548379189688,18.0998850811368,-11.988,2,5,8654.34789388901,True
61,83,75600,0,10,0,22.3187675261083,21.0773614582124,20.7406579225315,425.574000000001,1,21.75,8948.98689979154,True
62,24,22500,0,10,0,22.65437684935,21.4203090523159,21.0767630445934,119.88,1,21.75,9225.83469175525,True
63,99,90000,0,10,0,21.7017771536264,20.3107360225292,20.1236675500487,461.538000000002,1,5.25,9890.60754679743,True
64,79,72000,0,10,2.997,20.9557098937676,22.8191377707985,19.3776002901959,389.610000000001,2,21.5,10534.0332843673,True
65,1,1800,0,10,2.997,20.3259664716555,22.0266023085025,17.5232991670897,11.988,2,5,10546.477553782,True
66,88,80100,0,10,2.997,20.5983832118384,22.1797186631258,19.0202736082611,449.550000000002,2,21.5,10904.4755848565,True
67,0,900,0,10,2.997,20.7148526514046,22.0635722977362,21.3459805664426,5.994,2,-8.59640706593398,10895.8791777906,True
68,2,2700,0,10,0,21.8843319377173,20.4571645015036,20.4237556566923,-11.988,1,5.25,10914.0530839445,True
69,74,67500,0,10,0,21.5862900393162,20.1928108376523,20.0081804357314,347.652000000001,1,5.25,11064.7047452947,True
70,31,28800,0,10,2.997,20.1301290013456,22.2843537722131,18.5518602811446,161.838,2,5,11339.755208853,True
71,11,10800,0,10,2.997,20.4426493512038,22.563483762885,18.7860582372911,41.958,2,5,11435.8131200178,True
72,42,38700,0,10,0,21.6004448805223,20.207264940862,20.0223361308775,227.772,1,5.25,11619.6789953504,True
73,19,18000,0,10,2.997,20.1390288423523,22.3525467394872,18.5622740975349,101.898,2,5,11761.0477452913,True
74,1,1800,0,10,2.997,20.1715594281006,20.3938735052354,13.4692778322931,11.988,2,7.64360011064411,11759.8026596258,True
75,174,157500,0,10,2.997,20.123988349753,22.2719376332862,18.5458787461754,845.153999999997,2,5,12297.298877259,True
0,25,23400,0,10,2.997,11.0118935949797,12.3862508958066,9.43496271660915,5.994,2,-2.6368241308792,-79.6137927447985,True
1,11,10800,0,10,-2.997,12.132797790965,8.73764328111006,10.5034993446929,-11.988,0,-3.71493961607938,-121.639890965197,True
2,5,5400,0,10,2.997,20.8731739843932,22.2817219236081,18.7364215478618,5.994,2,21.5,-22.0698784200964,True
3,15,14400,0,10,0,12.2181997531,11.8852099402792,10.6701627135526,11.988,1,-3.42295730071653,-107.521574154676,True
4,12,11700,0,10,0,12.6384629487448,12.5312081549323,10.9826514694621,-5.994,1,-3.26343832885573,-122.714699527142,True
5,29,27000,0,10,-2.997,10.5710192757157,5.90588511385236,8.99309411508711,11.988,0,-2.71657004753606,-184.0788335794,True
6,3,3600,0,10,0,22.3455701848088,20.5096773028358,19.7354727337811,-11.988,1,5.25,-177.296192593912,True
7,0,900,0,10,-2.997,22.8039396537345,20.6654650098868,21.2119898475024,-5.994,0,24.425783410856,-152.870409183056,True
8,5,5400,0,10,-2.997,10.7429647327622,6.87438960927264,9.39695100313691,-5.994,0,-1.47518724753232,-171.286564849467,True
9,26,24300,0,10,0,11.6344947130705,11.2520860119446,10.0567524098252,17.982,1,-2.26359834221007,-294.946901209545,True
10,14,13500,0,10,-2.997,11.678938398166,8.33546834645641,10.139615689332,-5.994,0,-2.49912025361637,-389.791970025602,True
11,4,4500,0,10,2.997,11.3438301868318,13.4591197720335,10.0535244264976,0,2,-3.97270787460619,-411.688315219604,True
12,15,14400,0,10,-2.997,11.6618854492244,7.64826557793319,10.0419382655267,-17.982,0,-3.92322621706641,-464.686260368274,True
13,44,40500,0,10,-2.997,12.2676235545587,8.94633570438326,10.6895128381679,71.928,0,-3.65878858311045,-688.133809338734,True
14,27,25200,0,10,-2.997,12.4978215760279,9.18260257335305,10.9197378718123,-5.994,0,-3.58561366173515,-749.757342369861,True
15,8,8100,0,10,2.997,12.3422317813621,15.2245198763517,11.2325066694467,-17.982,2,-3.56711060724218,-761.352323753403,True
16,19,18000,0,10,0,10.5364927167598,8.87445316022192,8.94968089595223,0,1,-2.4768388046544,-850.638103213938,True
17,24,22500,0,10,0,21.9197390220432,22.0272959639529,20.3411131760204,107.892,1,21.75,-674.888103213938,True
18,12,11700,0,10,0,20.9075735234126,21.0660026129219,19.3566257798101,47.952,1,5.25,-623.250853530611,True
19,8,8100,0,10,2.997,20.5116989912958,22.5463545358078,19.287349756543,41.958,2,21.5,-492.983168407475,True
20,0,900,0,10,2.997,21.7883234635527,20.9424487274115,17.9469970040351,5.994,2,7.78892235333116,-485.194246054144,True
21,1,1800,0,10,2.997,21.4155403484524,20.5798832729568,12.8679852003196,11.988,2,7.56417164748415,-483.771512689248,True
22,13,12600,0,10,0,22.849670312537,22.986164358047,21.234073036729,65.934,1,21.75,-429.521512689248,True
23,0,900,0,10,2.997,20.9396584173958,22.7044843800933,21.91855481463,5.994,2,-11.5,-441.021512689248,True
24,7,7200,0,10,0,12.2351758404946,11.5793204807761,11.3744775721489,-5.994,1,-3.38701590105955,-476.351198397013,True
25,16,15300,0,10,0,21.3402939086237,21.5004833630262,19.7737894288661,71.928,1,5.25,-440.101198397013,True
26,0,900,0,10,2.997,21.2875467009627,22.2877999190104,21.0033640614885,5.994,2,-11.5,-451.601198397013,True
27,0,900,0,10,2.997,21.0791701095648,21.4366559569432,22.8534805038018,5.994,2,-6.21326821609613,-457.814466613109,True
28,85,77400,0,10,0,21.8634137788077,20.6906720976998,20.2853041752293,431.568000000001,1,21.75,-22.8046784016075,True
29,6,6300,0,10,0,20.7605225309396,20.9312188181223,19.238505595621,35.964,1,5.25,12.4453215983925,True
30,195,176400,0,10,-2.997,22.9981269854122,20.129399076359,21.4200173818345,1060.938,0,21.5,-696.663753236315,True
31,244,220500,0,10,-2.997,22.9792421632412,20.1684472549008,21.4011325596635,1240.758,0,21.5,753.421667531249,True
32,501,451800,0,10,2.997,23.3035095562106,26.4837658914784,21.725399952633,2547.44999999999,2,5,3508.12880472493,True
33,0,900,0,10,2.997,21.481541268783,21.5427539294663,15.6112269607759,5.994,2,-11.5,3496.62880472493,True
34,1,1800,0,10,2.997,20.5768511172072,21.5876964803023,17.062269378679,5.994,2,5,3490.37880472493,True
35,501,451800,0,10,2.997,23.9853110172576,26.5525561467326,22.4072014136799,2517.47999999999,2,-11.5,7054.18482851427,True
36,1,1800,0,10,2.997,21.7866618346807,20.6287805686753,13.5819965334946,5.994,2,-8.79228483141752,7036.78271599779,True
37,328,296100,0,10,-2.997,22.9260899958028,20.0585002099897,21.3479803922251,1666.33200000001,0,21.5,8752.28335541094,True
38,0,900,0,10,2.997,21.6027691936077,22.8105624871315,14.6329385727039,5.994,2,7.62645730448859,8759.90981271543,True
39,1,1800,0,10,2.997,22.0857161996247,21.2549527703667,13.7626057423235,11.988,2,-8.82337998240447,8747.90490199583,True
40,408,368100,0,10,0,21.9384308497348,22.1026378931581,20.3603212461571,2037.96000000002,1,21.75,12125.9485897233,True
41,154,139500,0,10,0,22.5953237134876,22.7177510593227,21.0172141099099,743.255999999998,1,21.75,13264.204377619,True
42,501,451800,0,10,2.997,23.9998950133777,27.2073012721018,22.4217854098,2469.528,2,5,19224.204377619,True
43,1,1800,0,10,2.997,22.4923000518198,22.9006317039906,18.1931578231862,5.994,2,-11.5,19223.5246021662,True
44,158,143100,0,10,-2.997,22.9853423354944,20.1746767982466,21.4072327319168,773.225999999998,0,21.5,21240.0246021662,True
45,123,111600,0,10,0,22.5751733480975,21.4757900179238,20.9970637445198,569.430000000001,1,21.75,22969.0828603825,True
46,11,10800,0,10,0,11.0563802956101,10.1543428681029,9.42804240517566,0,1,-2.48794900809573,22923.087915339,True
0,1,1800,0,10,0,22.4408764120685,22.5041972350185,20.6992026822131,5.994,1,21.75,43.25,True
1,13,12600,0,10,-2.997,11.1790509793888,6.58480395616682,9.70467976562038,-17.982,0,-2.5857812965346,6.17003977973256,True
2,14,13500,0,10,0,11.742795655465,11.3919970374743,10.2255619802931,-11.988,1,-2.23885844298202,-21.0113278320956,True
3,11,10800,0,10,2.997,12.5264564716539,15.2074189342347,10.9998686828217,11.988,2,-3.57203345806324,-102.317969375855,True
4,25,23400,0,10,2.997,12.060792427798,14.0290812384706,10.4821647806752,35.964,2,-3.79985848714042,-206.329586161594,True
5,13,12600,0,10,-2.997,11.297529930816,7.2643658249574,9.7232384782323,-17.982,0,-4.02782460716558,-283.384301854165,True
6,14,13500,0,10,-2.997,11.2254756485864,7.22034701453308,9.69271038579953,-11.988,0,-4.04243703421351,-367.345562128215,True
7,1,1800,0,10,0,22.8705195721922,20.7883044826257,20.4459134893792,-5.994,1,5.25,-370.702071088194,True
8,16,15300,0,10,-2.997,11.7400096049619,7.7067904502771,10.1334967558394,-5.994,0,-3.9001680557651,-440.641663068552,True
9,0,900,0,10,2.997,20.2881303059915,22.8259058957853,15.5189363378382,5.994,2,-8.76479432205545,-449.406457390608,True
10,9,9000,0,10,0,22.4590933919514,21.2516051528142,20.6740488456055,41.958,1,21.75,-429.416066168418,True
11,27,25200,0,10,2.997,11.8264723870391,13.8342037469661,10.2486192058117,17.982,2,-3.86735859281754,-498.55831998267,True
12,33,30600,0,10,0,22.0835798657038,22.2535819597996,20.5055603535821,125.874,1,21.75,-456.532729901,True
13,3,3600,0,10,2.997,20.3827071750233,22.3654655793742,18.3723315466187,5.994,2,5,-403.282729901,True
14,106,96300,0,10,0,22.4096617055375,22.5281089067417,20.8315521019599,467.532000000002,1,21.75,38.5484659099021,True
15,7,7200,0,10,0,20.7014798061897,21.1009655366361,19.6299934511092,41.958,1,5.25,21.0348849911204,True
16,70,63900,0,10,2.997,20.9414195731902,22.6673684054355,19.3633099697116,329.670000000001,2,21.5,452.278918653444,True
17,3,3600,0,10,0,20.6677006329063,20.8766853354152,19.1955537990908,17.982,1,5.25,423.028918653444,True
18,12,11700,0,10,-2.997,22.8424775421805,20.0965321983074,21.3918316591664,65.934,0,21.5,606.054267491501,True
19,170,153900,0,10,0,21.4463827971043,21.2686763444532,19.8682731935266,917.081999999996,1,21.75,-196.322791997619,True
20,87,79200,0,10,0,22.4184422168002,21.7894886223254,20.8403326132229,461.538000000002,1,21.75,-756.616253998272,True
21,20,18900,0,10,0,22.4205074705437,21.8227660320574,20.84824921332,95.904,1,21.75,-551.366253998272,True
22,9,9000,0,10,0,22.4386482168809,22.6901052783449,21.0055034615269,41.958,1,21.75,-369.116253998272,True
23,22,20700,0,10,2.997,21.0833396303175,22.8919350592124,19.5068075337677,101.898,2,21.5,26.8837460017284,True
24,2,2700,0,10,0,21.4041734499171,20.2611584305291,17.142076864477,11.988,1,5.25,47.5575995066631,True
25,22,20700,0,10,0,20.8410546860109,20.9854776114905,19.264312250323,101.898,1,5.25,-28.2908390354037,True
26,41,37800,0,10,0,22.9855545990522,22.3686365635572,21.4074499785643,209.79,1,5.25,-276.14187221171,True
27,28,26100,0,10,0,22.7484051949218,22.1267254615795,21.1702241267136,119.88,1,21.75,-279.595600358319,True
28,0,900,0,10,0,22.8405104678185,20.0213669373436,23.285272043959,0,1,-5.65204917448934,-285.247649532808,True
29,14,13500,0,10,0,22.5802651414803,22.7646465867644,21.0098720997828,77.922,1,21.75,-176.747649532809,True
30,23,21600,0,10,0,22.810641079541,22.9655392353859,21.2301010311406,95.904,1,21.75,151.151348445871,True
31,1,1800,0,10,2.997,20.7584810778023,22.1701746930953,17.8859243461295,5.994,2,5,161.401348445871,True
32,2,2700,0,10,0,22.0735624430194,22.3509902756535,20.6723543655665,11.988,1,21.75,209.651348445871,True
33,13,12600,0,10,0,22.5352163813744,22.7371086539851,21.0009837279765,65.934,1,21.75,365.839994541385,True
34,174,157500,0,10,0,22.8781982669924,22.4250543911737,21.3000886634147,935.063999999996,1,5.25,231.264406903085,True
35,301,271800,0,10,-2.997,23.3091249462812,19.2282362168558,21.7310153427036,1444.554,0,5,1620.6881253429,True
36,115,104400,0,10,2.997,21.2951486229604,22.8925230809797,19.7170390193827,569.430000000001,2,21.5,2836.12413855857,True
37,41,37800,0,10,2.997,20.2403039653419,21.7570772704262,18.6621946380911,215.784,2,21.5,3032.9207902737,True
38,13,12600,0,10,2.997,20.1538905943419,22.0294850507413,18.6327658359125,71.928,2,5,3072.71506551788,True
39,82,74700,0,10,2.997,20.2527255004396,21.7697608977903,18.6746158968604,401.598000000001,2,21.5,3828.92632373098,True
40,47,43200,0,10,2.997,20.0630395184543,21.5760705404729,18.4849301516003,191.808,2,21.5,4316.42632373098,True
41,18,17100,0,10,2.997,20.9824641821037,22.5737083185486,19.4052767465818,65.934,2,21.5,4595.75025149135,True
42,81,73800,0,10,2.997,21.3807215488436,22.9799025529117,19.8026119452695,383.616000000001,2,5,5368.75025149135,True
43,35,32400,0,10,2.997,20.1003939697993,21.6142344604128,18.5223254834999,179.82,2,21.5,5642.305518244,True
44,25,23400,0,10,2.997,20.9344208987949,22.5245758074588,19.357086609368,107.892,2,21.5,5876.934656118,True
45,40,36900,0,10,2.997,20.2240269235569,21.7404590726047,18.6459224373708,209.79,2,21.5,6098.43503825228,True
46,126,114300,0,10,2.997,20.1421400132882,21.6568408197664,18.5640304097106,587.412000000001,2,21.5,7099.5022487139,True
47,161,145800,0,10,2.997,20.6644787572615,22.5217584081396,19.0863691536838,731.267999999999,2,21.5,8117.18615467997,True
48,102,92700,0,10,0,22.6300071232872,22.8114989486068,21.0518975197095,467.532000000002,1,21.75,9143.93615467997,True
49,53,48600,0,10,2.997,20.4253511716229,22.0043631866052,18.8472415942608,263.736000000001,2,21.5,9598.81472728829,True
50,88,80100,0,10,2.997,20.8785537515342,22.4671333974419,19.300444147957,425.574000000001,2,21.5,10340.1062947865,True
51,24,22500,0,10,2.997,20.801160948344,22.3883368213797,19.2235019931464,101.898,2,21.5,10597.1062947865,True
52,0,900,0,10,2.997,20.6849969885126,22.109460433701,16.0345415430808,5.994,2,21.5,10618.6062947865,True
53,63,57600,0,10,2.997,20.1498019441059,21.6646645043455,18.571692343092,311.688000000001,2,21.5,11133.2626463637,True
54,301,271800,0,10,2.997,23.9261373903478,27.1028259281139,22.3480277867702,1402.596,2,5,13568.6516999682,True
55,98,89100,0,10,2.997,20.1276820651616,21.6420776471966,18.549572461584,437.562000000002,2,21.5,14331.0171840773,True
56,113,102600,0,10,2.997,20.1413057290195,21.6559889227667,18.5631961254419,551.448000000001,2,21.5,15189.792174053,True
57,301,271800,0,10,2.997,23.3552762750446,26.5489581940878,21.7771666714669,1492.50600000001,2,5,17533.2280038132,True
58,0,900,0,10,-2.997,21.4462032043424,21.6632707497322,27.2850833257977,-5.994,0,7.75292831483306,17540.980932128,True
59,95,86400,0,10,2.997,21.3095709797193,22.9072487313517,19.7314613761416,491.508000000002,2,21.5,18116.5216771379,True
60,0,900,0,10,-2.997,20.1130219272325,21.2294327739003,26.8439539894099,-5.994,0,-8.65128630421453,18107.8703908337,True
61,188,170100,0,10,2.997,20.9300673277871,22.5197333069441,19.3519577242094,893.105999999996,2,21.5,19821.9916613858,True
62,301,271800,0,10,2.997,23.2478353108923,25.1596526844154,21.6697257073147,1528.47000000001,2,5,21712.7793550329,True
63,44,40500,0,10,2.997,20.6585034264354,22.212987844822,19.0803943517934,233.766,2,21.5,21919.3479151284,True
64,301,271800,0,10,2.997,24.463879315294,27.6810863589785,22.8857697117164,1546.45200000001,2,5,23863.1077945358,True
65,301,271800,0,10,2.997,23.5804888319624,26.7207141824629,22.0023792283848,1564.43400000001,2,5,24683.1677213315,True
66,301,271800,0,10,2.997,24.4158649631749,27.632058366928,22.8377553595972,1510.48800000001,2,5,26772.2981244503,True
67,188,170100,0,10,2.997,21.1557902137623,22.9651097496801,19.5776806101847,959.039999999995,2,21.5,27766.8027652057,True
68,192,173700,0,10,2.997,21.0489841661631,22.6411606209046,19.4708745625854,965.033999999995,2,21.5,28976.2582898888,True
69,301,271800,0,10,2.997,22.8841949769482,26.0674247065968,21.3060853733705,1534.46400000001,2,21.5,31146.5502187612,True
70,17,16200,0,10,-2.997,22.9132192359952,20.0807321114661,21.3145360296774,83.916,0,21.5,31222.9494268855,True
71,301,271800,0,10,2.997,24.6424071588287,27.8630992988003,23.064297555251,1534.46400000001,2,5,33366.7961065249,True
72,301,271800,0,10,2.997,23.3409803632737,26.5339140008216,21.762870759696,1516.48200000001,2,5,36044.3190120165,True
73,301,271800,0,10,2.997,24.0329703875571,27.2410792529309,22.4548607839794,1516.48200000001,2,5,39287.192998228,True
74,301,271800,0,10,-2.997,23.7171364121916,20.9245733024953,22.1390268086139,1462.53600000001,0,5,42929.5849787974,True
75,14,13500,0,10,2.997,20.1033493972667,21.9609753491363,18.549120459135,77.922,2,5,42993.6959200851,True
76,56,51300,0,10,-2.997,22.9992747546216,20.1886195222512,21.421165176078,287.712000000001,0,21.5,43581.7264602104,True
77,301,271800,0,10,2.997,24.0200425925927,27.2278797048742,22.4419329890151,1486.51200000001,2,5,47368.7264602104,True
78,0,900,0,10,2.997,22.8331610645422,21.6492355729403,16.0649049195653,5.994,2,-11.5,47357.2264602104,True
79,0,900,0,10,2.997,21.056017042532,22.2234065550001,23.307735517104,5.994,2,-5.98923563463262,47351.2372245758,True
80,301,271800,0,10,2.997,22.9596414018364,26.1096990969611,21.3815317982587,1492.50600000001,2,21.5,50669.457033529,True
81,139,126000,0,10,0,22.5435688513109,22.6649035369329,20.9654592477333,659.34,1,21.75,52561.3201024692,True
82,101,91800,0,10,-2.997,22.8747528606644,20.0576169182386,21.2966432570867,491.508000000002,0,21.5,53616.3201024692,True
83,102,92700,0,10,2.997,21.0411264304007,22.6331381760449,19.4630168268231,461.538000000002,2,21.5,54962.4429750261,True
84,155,140400,0,10,2.997,20.9888920826677,22.5798010479285,19.4107824790901,755.243999999998,2,21.5,57015.6331085893,True
85,301,271800,0,10,2.997,23.4046312686169,26.5991924881956,21.8265216650393,1468.53000000001,2,5,61102.658960334,True
86,120,108900,0,10,2.997,20.9768054784146,22.8405519937638,19.398695874837,611.388,2,21.5,62161.3425405338,True
87,301,271800,0,10,2.997,23.5162021524748,26.7134023547583,21.9380925488972,1486.51200000001,2,5,66283.8109065396,True
88,1,1800,0,10,2.997,21.8696106794691,20.7969070807492,13.3909107707893,11.988,2,-8.84630326367456,66271.4890747153,True
89,301,271800,0,10,-2.997,23.7995779143028,21.0086395682346,22.2214683107252,1468.53000000001,0,5,69803.8511406204,True
90,301,271800,0,10,2.997,22.5059546864069,24.4021100258535,20.9278450828293,1474.52400000001,2,21.5,74022.7410846624,True
91,0,900,0,10,2.997,21.6231982958246,20.3962187574181,14.3724675028403,5.994,2,-8.60687085181197,74014.1342138105,True
92,301,271800,0,10,2.997,23.1964822409886,26.3842741182197,21.6183726374109,1456.542,2,5,78098.3842138105,True
93,22,20700,0,10,-2.997,22.8660347695101,20.0437724405562,21.2893294159533,113.886,0,21.5,78351.1568585242,True
94,301,271800,0,10,2.997,22.6184858269343,25.7961667449354,21.0403762233567,1438.56,2,21.5,82869.8680768951,True
95,2,2700,0,10,-2.997,22.7320246761423,21.0745699970356,23.3565932731236,5.994,0,5,82871.2301711834,True
96,155,140400,0,10,2.997,20.9306421620512,22.7810857331288,19.3525325584735,737.261999999999,2,21.5,85205.3621909661,True
97,301,271800,0,10,2.997,23.3934440206251,26.575598977948,21.8153344170475,1486.51200000001,2,5,89141.8711463242,True
98,301,271800,0,10,2.997,23.4417467760978,26.6373495129417,21.8636371725202,1450.548,2,5,93278.5945935181,True
99,255,230400,0,10,2.997,20.5188681399579,22.360614327725,18.9407585363802,1246.752,2,21.5,96461.4995423949,True
100,257,232200,0,10,0,22.647328362992,22.8265269386845,21.0692187594143,1276.722,1,21.75,99594.2137907664,True
101,245,221400,0,10,-2.997,22.935085307989,20.1135637432652,21.3569757044114,1222.776,0,21.5,102142.894368104,True
102,34,31500,0,10,0,22.5252172925685,22.7039380143841,20.9471249462941,179.82,1,21.75,102442.078673508,True
103,64,58500,0,10,-2.997,22.820760597493,20.0091582021406,21.2426509932654,329.670000000001,0,21.5,103124.533247576,True
104,175,158400,0,10,0,22.1819107349762,21.0741992998852,20.6038011313985,881.117999999997,1,21.75,105010.568689447,True
105,130,117900,0,10,2.997,21.0852410664772,22.8930709858294,19.5071314628996,653.346,2,21.5,106381.352230735,True
106,301,271800,0,10,2.997,23.3585865965041,26.5523384003608,21.7804769929265,1486.51200000001,2,5,110188.097966912,True
107,13,12600,0,10,-2.997,22.9986085731354,20.2028622400721,21.4442015572176,41.958,0,21.5,110390.347966912,True
108,301,271800,0,10,2.997,23.1144230597006,26.2906875545181,21.5363134561229,1486.51200000001,2,21.5,114095.347966912,True
