episode,step,time,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal
755,8,8100,-17.5,-4,0,10.3643755405184,9.17141599562045,7.68091820391446,0,1,-2.51134106495842,-37.8019267418949,True
756,10,9900,-21.11111111,-4,0,10.963608223698,9.84087388184699,8.18805515044951,5.994,1,-2.36221908641816,-26.514026307112,True
757,20,18900,-13.75,-4,0,9.68219533128247,9.04204128274928,8.04277904866785,59.94,1,-1.27872205182826,-85.5452153920791,True
758,14,13500,-6.111111111,-4,-2.997,9.51990187944628,5.80949410520671,9.16444469185331,-11.988,0,-2.7275300184969,-38.7498446039733,True
759,4,4500,-7.013888889,-4,-2.997,8.77226154338887,5.33125712685579,9.01586589863587,-29.97,0,-2.80731711425049,-23.2800726816474,True
760,7,7200,-2.777777778,-4,-2.997,9.90718679381353,6.05501311756335,9.22828397747401,-47.952,0,-2.69517063213087,-38.1127732085828,True
761,97,88200,1.944444444,-4,2.997,22.3941892496647,27.3289908745112,23.3958393427199,563.436000000001,2,5,587.082739948048,True
762,69,63000,2.777777778,-4,0,21.6260775856045,22.9754314054122,22.7450393721075,389.610000000001,1,5.25,383.75,True
763,0,900,6.111111111,-4,2.997,20.5908374987281,21.9903353385917,13.5588344549538,5.994,2,7.48703232308092,7.48703232308092,True
764,2,2700,1.666666667,-4,0,13.2729310468338,12.1143506705877,10.2938028660133,0,1,-3.25255442472509,2.01642404181988,True
765,37,34200,6.111111111,-4,0,20.8901251416659,22.4004782767064,22.2982644466656,215.784,1,21.75,429.799130547994,True
766,47,43200,3.611111111,-4,0,21.3866217090082,22.7797182819667,22.5860477108128,263.736000000001,1,5.25,714.274247106235,True
767,56,51300,3.333333333,-4,0,21.6005507516454,22.9582297514957,22.7283429913475,317.682000000001,1,5.25,519.518582950928,True
768,97,88200,-2.777777778,-4,2.997,20.8293328832494,25.2987657899986,21.0702259781414,575.424000000001,2,21.5,1700.785836608,True
769,9,9000,-5,-4,-2.997,7.54583723058617,4.2211139919439,7.96431721363258,-35.964,0,-0.25,-29.5913693225818,True
770,10,9900,-6.666666667,-4,-2.997,9.88301032649628,6.1936528075466,9.59347965949906,-11.988,0,-2.64248830067843,-14.4740281578346,True
771,31,28800,-3.888888889,-4,-2.997,8.14217577144452,4.54522357146163,8.02874688356369,95.904,0,-0.25,-35.3533902030208,True
772,28,26100,-3.888888889,-4,-2.997,9.32946541322428,5.78406874602344,9.28910435282465,77.922,0,-2.74249206951459,32.8103048315734,True
773,5,5400,-5,-4,-2.997,9.27956321176271,5.74401689710153,9.28285141173102,-35.964,0,-2.74214611881001,-34.5182282659521,True
774,1,1800,0,-4,2.997,20.413695343913,20.5916147168631,15.6055290058705,0,2,-11.5,-23,True
775,97,88200,7.5,-4,2.997,21.7286708683426,26.4306656910557,23.4543037175424,545.454000000001,2,5,154.957498152643,True
776,77,70200,2.777777778,-4,-2.997,21.6935655665031,20.6693622339445,22.7790685233549,407.592000000001,0,21.5,661.988651710088,True
777,34,31500,9.583333333,-4,-2.997,22.8879058647014,22.4636190782545,24.9749965005149,197.802,0,7.90239376970176,516.442740893515,True
778,97,88200,2.222222222,-4,2.997,21.688879844359,26.6010075034571,22.6709426454003,443.556000000002,2,21.5,925,True
779,97,88200,-0.972222222,-4,2.997,21.136622064875,25.7568442176918,21.6276157342393,581.418000000001,2,21.5,1595.75,True
780,97,88200,-3.14814815,-4,2.997,18.3519110351915,22.7028585830727,18.4765314433862,575.424000000001,2,5,1797.22466604152,True
781,87,79200,-6.666666667,-4,0,9.31079441650617,9.18245379851805,8.89117374633004,443.556000000002,1,-1.31230932285784,-606.238651042038,True
782,33,30600,-2.777777778,-4,-2.997,8.98932419377673,5.55422159716624,9.02355181059348,101.898,0,-2.82250954112633,-132.816176536747,True
783,34,31500,-2.5,-4,-2.997,9.88584505577248,6.4356718267365,9.99018410613961,137.862,0,-2.62374448332827,9.04472273838031,True
784,13,12600,-1.666666667,-4,-2.997,9.69181691907642,6.38719784760544,10.0728401411142,11.988,0,-2.63927162813746,0.136441749535081,True
785,4,4500,-14.51388889,-4,2.997,9.72204474966103,11.4011050008466,8.35448057694751,-17.982,2,-2.73995742501976,-31.3569840503024,True
786,6,6300,-3.333333333,-4,-2.997,10.6166004389231,6.62247393023604,9.64056246127824,-41.958,0,-2.57809668202175,-32.0188578056471,True
787,27,25200,-0.555555556,-4,-2.997,9.20874168988423,5.88509234542367,9.54963468973479,83.916,0,-2.74523450205479,-167.030096599608,True
788,23,21600,-1.666666667,-4,-2.997,9.08717994409265,5.72756108350396,9.38714590006147,59.94,0,-2.7668831138344,-162.103506964616,True
789,1,1800,-0.833333333,-4,2.997,20.3879231493375,20.8264881734816,15.0994922128129,0,2,5,-3.78086861414258,True
790,97,88200,-2.5,-4,2.997,20.2250020321739,24.6538413413107,20.4077206231985,557.442000000001,2,21.5,625.795549279285,True
791,3,3600,-2.777777778,-4,-2.997,8.39156327134141,5.48831317093027,9.63605714874925,-23.976,0,-1.44761933758166,-16.5111194692241,True
792,0,900,-1.111111111,-4,2.997,20.2765462641658,22.268971949747,13.6440536469474,5.994,2,7.49018505679471,7.49018505679471,True
793,97,88200,6.111111111,-4,2.997,22.405943806519,27.6515012006207,23.9412927824565,449.550000000002,2,5,440.825154772965,True
794,51,46800,14.44444444,-4,0,20.2376726333989,22.5660706927883,23.1892017751491,227.772,1,5.25,229.214675564525,True
795,97,88200,1.666666667,-4,2.997,21.3443917405361,26.2092478125378,22.260263261472,431.568000000001,2,21.5,491.218216248646,True
796,97,88200,7.777777778,-4,2.997,22.3716912421961,27.8481367353375,24.3403412352631,515.484000000002,2,5,435.929006380032,True
797,31,28800,12.77777778,-4,-2.997,22.8115394351815,22.6698907183236,25.3983137223758,167.832,0,7.88779666384748,202.316087475575,True
798,97,88200,1.666666667,-4,2.997,22.3268407038629,27.2211889394392,23.2577558203692,521.478000000002,2,5,374.751784763656,True
799,97,88200,2.222222222,-4,2.997,21.9544143826849,26.8865174771962,22.9646181095973,407.592000000001,2,21.5,1141,True
800,26,24300,21.25,-4,0,20.0915136713872,22.7617236600275,23.8668742362385,125.874,1,5.25,95.6425730453497,True
801,97,88200,4.166666667,-4,2.997,21.8996729089104,26.9702397574241,23.1486210287762,383.616000000001,2,5,1174,True
802,0,900,4.305555556,-4,2.997,22.4386609092674,21.2560677074745,18.8471897500891,5.994,2,7.59858835512913,7.59858835512913,True
803,22,20700,21.25,-4,0,20.2133051575615,22.9584083016417,24.1291917287916,95.904,1,5.25,150.030525314458,True
804,97,88200,8.333333333,-4,2.997,15.7329856785045,19.7416263437725,17.6448619959678,293.706000000001,2,-11.5,653.079515893158,True
805,31,28800,21.11111111,-4,0,20.2975283701873,22.9553453985867,24.0446496455156,131.868,1,5.25,-109.208745355051,True
806,97,88200,9.722222222,-4,0,17.3460589308697,19.7742454640143,19.435244935898,275.724000000001,1,5.25,915,True
807,97,88200,5,-4,2.997,21.831303490154,27.0110547077303,23.2810457150398,425.574000000001,2,5,823.594070693545,True
808,64,58500,2.5,-4,-2.997,22.8730887762246,21.9044597775355,24.0214112932474,365.634000000001,0,5,269.570480581218,True
809,97,88200,5,-4,2.997,22.3304551970735,27.5272422712777,23.7928760284913,503.496000000002,2,5,270.712553182718,True
810,97,88200,6.111111111,-4,2.997,21.4321572213734,26.5849848675037,22.8282053314538,563.436000000001,2,21.5,748.782196115477,True
811,97,88200,5.370370372,-4,0,22.7853269683662,25.0307845482431,24.3109757265768,443.556000000002,1,5.25,613.529276751921,True
812,0,900,5.185185183,-4,2.997,20.9541238593315,22.0430199326195,15.1062266047813,5.994,2,24.2903942338271,24.2903942338271,True
813,97,88200,9.444444444,-4,2.997,22.5057432119396,27.9730254089989,24.4126005227559,545.454000000001,2,5,718.684149658578,True
814,97,88200,8.055555556,-4,0,17.705071452551,20.0259481154489,19.5533809841357,383.616000000001,1,5.25,589.355135743104,True
815,97,88200,10.55555556,-4,2.997,22.3679607761092,27.9726762071208,24.5402881783731,551.448000000001,2,5,-85.578257045847,True
816,97,88200,12.77777778,-4,2.997,22.2245157570388,27.4017217400009,24.8223939674955,497.502000000002,2,5,190.473517872119,True
817,0,900,12.77777778,-4,0,20.2764769197308,22.4673001745122,25.0085538555314,0,1,21.75,21.75,True
818,97,88200,8.333333333,-4,2.997,23.0233131802434,28.5176562667718,24.9785772536287,521.478000000002,2,7.89080435461798,1078.5506414538,True
819,46,42300,1.388888889,-4,-2.997,21.649185023789,20.5343372581497,22.5821184794328,239.76,0,21.5,404.067189609964,True
820,38,35100,3.055555556,-4,0,21.4996840142529,22.8430234912542,22.6090530633617,215.784,1,5.25,230.767644432348,True
821,97,88200,16.38888889,-4,2.997,23.3204421709616,29.4146003999418,26.2949647153575,545.454000000001,2,-8.689616577807,496.877135327855,True
822,33,30600,20,-4,0,20.2782621232474,22.937819022743,24.0458413434108,119.88,1,5.25,-34.0982957079173,True
823,97,88200,11.66666667,-4,2.997,22.4376152390172,28.0860601773553,24.9283961293566,497.502000000002,2,5,575.161786250766,True
824,1,1800,10,-4,2.997,21.6082044992492,22.9926636541349,16.2303064093194,11.988,2,7.90098738844804,-0.776141716340504,True
825,0,900,6.666666667,-4,2.997,20.3933886596218,21.4702843940969,13.6755226330752,5.994,2,24.0570978153937,24.0570978153937,True
826,97,88200,14.72222222,-4,2.997,22.4435458030771,28.4158262049986,25.2478877678235,521.478000000002,2,7.92502949774589,982.670358557301,True
827,97,88200,20.55555556,-4,0,22.2447606608663,24.9845389300493,26.0644737744651,437.562000000002,1,5.25,615.049367958043,True
828,83,75600,23.33333333,-4,0,20.0113980226384,22.9228092371599,24.2237232567324,287.712000000001,1,5.25,566.254429249075,True
829,97,88200,10.55555556,-4,2.997,22.4166707163733,28.0390573371074,24.6254138401028,503.496000000002,2,5,525.589265283931,True
830,97,88200,11.11111111,-4,0,23.9060015445728,26.6433612139709,26.2456545266166,545.454000000001,1,-8.48181045810736,685.444579860893,True
831,97,88200,19.44444444,-4,0,26.4230814876161,29.9487005904735,30.050222271415,569.430000000001,1,-6.06601050127483,1040.17385942385,True
832,97,88200,16.66666667,-4,2.997,21.893644219782,28.0891967656764,25.133999337108,467.532000000002,2,5,-346.422554014338,True
833,97,88200,7.777777778,-4,2.997,21.9265345168264,27.3931136207405,24.2008390123162,485.514000000002,2,5,-678.759731340609,True
834,62,56700,10.69444444,-4,-2.997,21.8808327009365,21.4874399874622,24.0508101440166,341.658000000001,0,5,457.391839862051,True
835,78,71100,6.597222222,-4,0,21.1596532227989,22.7613052464373,22.9913589303059,413.586000000001,1,5.25,607.958517755441,True
836,97,88200,10,-4,0,23.0202136350097,25.5358247500532,25.2607990589058,551.448000000001,1,-8.31520712646775,460.546358052948,True
837,97,88200,13.05555556,-4,2.997,23.8498721593188,29.8615131842903,26.6961194609183,545.454000000001,2,-8.75127503955957,646.166858082825,True
838,77,70200,17.22222222,-4,0,20.4674826297012,22.9024473533899,23.8224743150075,377.622000000001,1,5.25,458.205416776226,True
839,58,53100,9.861111111,-4,0,20.7044828242696,22.5661109052962,22.8056815539027,299.700000000001,1,5.25,514.469425520383,True
840,97,88200,10,-4,2.997,24.2064709046831,29.8810459496185,26.4354703336971,545.454000000001,2,-8.76226094579974,281.705849105317,True
841,97,88200,8.333333333,-4,2.997,22.9201870226566,28.2786903874109,24.8824614923594,539.460000000001,2,5,393.091462729361,True
842,97,88200,5.555555556,-4,2.997,22.2585930181769,27.5588079448918,23.9176181270333,533.466000000001,2,5,670.708066511841,True
843,97,88200,5.833333333,-4,0,22.8441284870176,25.1207362934239,24.4200152072425,569.430000000001,1,8.18184267563891,1241.63976278821,True
844,8,8100,5,-4,-2.997,21.7951408792437,20.9697715694394,23.2246187594663,41.958,0,5,160.5,True
845,66,60300,14.02777778,-4,0,20.5265487811013,22.6627180645882,23.3555957128737,365.634000000001,1,5.25,471.291966550909,True
846,12,11700,9.305555556,-4,0,20.4424565814983,22.9373398721329,22.4832693359724,71.928,1,21.75,51.4527477500865,True
847,97,88200,9.444444444,-4,0,17.4311144011778,19.8539714645289,19.7299962868146,329.670000000001,1,5.25,788.997600189969,True
848,97,88200,13.33333333,-4,2.997,16.757512252803,21.9877803970841,19.6848032185781,395.604000000001,2,5,1122.57946088335,True
849,97,88200,16.66666667,-4,0,17.6075205812676,20.6466874825806,20.9766637163611,383.616000000001,1,21.75,730.944984909681,True
850,97,88200,16.94444444,-4,0,16.9766199547802,20.1098081571982,20.6040371117075,257.742000000001,1,21.75,1149.4377910854,True
851,10,9900,18.05555556,-4,0,20.2880698413963,22.7544418880973,23.6902329878846,41.958,1,5.25,122,True
852,97,88200,11.11111111,-4,2.997,17.5868472537348,22.6406681868873,20.1181501928681,281.718000000001,2,21.5,1277.90654371631,True
853,97,88200,13.88888889,-4,2.997,16.7008856027207,21.8423359771487,19.6569137032536,275.724000000001,2,5,1165.80708899525,True
854,97,88200,11.66666667,-4,0,17.2168955243584,19.7586764604831,19.7196112756814,329.670000000001,1,5.25,636.753466310721,True
855,6,6300,8.194444444,-4,0,20.6390951249577,22.4112873689189,22.8672167565236,0,1,5.25,-20.8064103097787,True
856,97,88200,12.22222222,-4,2.997,16.1391234915614,21.5261502323444,18.6962310435605,269.730000000001,2,5,1354.84936200497,True
857,97,88200,5.555555556,-4,2.997,19.6098543127732,24.806686864874,21.1741283724141,305.694000000001,2,5,1114.62665997586,True
858,87,79200,4.444444444,-4,0,21.2702956041063,22.8110941423747,22.8029769756348,455.544000000002,1,5.25,313.982346610018,True
859,96,87300,8.75,-4,-2.997,22.8528235532719,22.2843829229179,24.9402460986993,473.526000000002,0,5,620.994768274652,True
860,54,49500,20,-4,0,20.2576092492698,22.9143416200068,24.020417338551,251.748000000001,1,5.25,25.5561697137219,True
861,97,88200,4.652777778,-4,2.997,19.1307000611441,24.27220405363,20.6225294397279,329.670000000001,2,5,1011.75,True
862,74,67500,3.333333333,-4,-2.997,22.9372989635986,22.0290969203168,24.1862912023009,425.574000000001,0,7.93522792849785,540.40551412729,True
863,97,88200,5.972222222,-4,0,22.3360206050329,24.5974320529676,23.9008851533337,539.460000000001,1,5.25,610.358376939346,True
864,97,88200,3.472222222,-4,2.997,21.1186198272665,26.1435294659804,22.3793804799714,485.514000000002,2,21.5,709.746200184023,True
865,39,36000,17.08333333,-4,0,20.6208047874358,22.9907504964943,23.8580656686799,209.79,1,5.25,126.890750974336,True
866,2,2700,10.55555556,-4,2.997,10.9039648473656,15.5464867155539,12.3501088714006,5.994,2,-3.58149344143866,-9.34276617760844,True
867,35,32400,20.13888889,-4,0,20.3060158961882,22.9024933921328,23.9483061702211,167.832,1,5.25,341.935601083577,True
868,97,88200,9.027777778,-4,2.997,17.1792532147079,22.0025307807263,19.3605943443229,257.742000000001,2,-11.5,1331.55311508149,True
869,97,88200,10.41666667,-4,2.997,17.1594154822099,22.059866194016,19.4682834102545,245.754000000001,2,5,1131.25,True
870,64,58500,15,-4,0,20.0869183470581,22.406299297901,23.2837599382328,263.736000000001,1,5.25,-38.1449564935906,True
871,94,85500,5,-4,0,20.9465694428798,22.9748993962058,22.40182169508,383.616000000001,1,21.75,1124.21883817889,True
872,97,88200,6.388888889,-4,2.997,19.3029098044946,24.5466133130633,20.9564016307167,335.664000000001,2,5,906.739967486832,True
873,22,20700,16.11111111,-4,0,20.5123934084357,22.7508361935559,23.5034410682011,113.886,1,5.25,151.933600848617,True
874,97,88200,9.583333333,-4,0,18.9703588815714,21.46154091657,21.0610922986331,251.748000000001,1,5.25,1394.5,True
875,97,88200,8.75,-4,2.997,17.131963524268,22.4364081594793,19.2219050982527,209.79,2,5,1512.25,True
876,0,900,8.611111111,-4,2.997,21.5726773268532,22.1577251485007,16.7581687217222,5.994,2,-11.5,-11.5,True
877,97,88200,9.722222222,-4,2.997,16.9691915222592,22.3427353563335,19.1925565310755,209.79,2,5,1088.65241404929,True
878,97,88200,10,-4,2.997,17.0604573780978,21.882689826963,19.1862487583433,251.748000000001,2,-11.5,1265.40792347822,True
879,17,16200,22.22222222,-4,0,20.004731533645,22.7559167511701,23.9253673638099,47.952,1,5.25,10.8385035450471,True
880,97,88200,15.83333333,-4,2.997,16.7311282177061,21.9975329505139,19.6818575833468,167.832,2,-11.5,1588.21107587645,True
881,0,900,16.66666667,-4,2.997,21.9802759761293,21.3562574781993,15.4348919663019,5.994,2,-11.5,-11.5,True
882,97,88200,18.75,-4,2.997,16.3689787227446,21.7069821549735,19.6989454137776,173.826,2,-11.5,1516.43082698977,True
883,97,88200,18.88888889,-4,0,17.5036188518248,20.4727852859165,20.7055433260516,149.85,1,21.75,1292.09812980866,True
884,6,6300,25.83333333,-4,-2.997,8.45980398418684,7.44151286436981,12.8750598975787,-41.958,0,-1.21630648770228,-39.8804288187538,True
885,97,88200,13.19444444,-4,2.997,17.1157741669093,22.7138474171678,19.7129955901343,251.748000000001,2,5,886.226728761509,True
886,97,88200,16.38888889,-4,2.997,17.374189055287,22.521948451319,20.3208061984187,263.736000000001,2,5,1367.11198105427,True
887,97,88200,17.63888889,-4,0,17.7566440753115,20.9620243255914,21.216913305042,167.832,1,5.25,1541.40697330777,True
888,1,1800,17.36111111,-4,0,21.7242355373272,20.0877489442405,16.3347177891178,5.994,1,8.12451931041533,2.34558382867363,True
889,97,88200,16.85185185,-4,0,22.7497081242168,25.857705165448,25.7622962728116,377.622000000001,1,8.12822965234391,936.32332663462,True
890,97,88200,20.27777778,-4,0,17.0885812655183,19.7349124630881,20.6932016679363,239.76,1,21.75,1362.5,True
891,97,88200,25.69444444,-4,0,17.1010589792952,20.2682566665261,21.6230568302257,209.79,1,21.75,1432.43485935374,True
892,0,900,26.11111111,-4,0,22.5030412997528,21.8789793131025,16.0658581589224,0,1,7.83079673131842,7.83079673131842,True
893,97,88200,24.72222222,-4,2.997,16.2004545166592,22.139032170851,20.5927863749508,221.778,2,5,994.601700236148,True
894,97,88200,26.25,-4,0,17.2641813270716,20.4793413493537,21.8632501317951,209.79,1,21.75,1800.86715308945,True
895,97,88200,32.5,-4,0,17.0713255255292,20.7986787444068,22.5703958244146,161.838,1,21.75,1714.84195058807,True
896,0,900,32.77777778,-4,0,22.1184859290519,22.6156213798297,23.1385604308945,0,1,5.25,5.25,True
897,97,88200,26.38888889,-4,0,16.5544753908259,20.3096713995087,21.2420354100299,167.832,1,21.75,1332.5,True
898,3,3600,27.91666667,-4,-2.997,8.75933649649346,7.83482122903532,13.3093525622997,-23.976,0,-1.17716826828659,-16.2891974793398,True
899,97,88200,27.22222222,-4,0,16.822249699862,19.9933542387955,21.6035755684146,227.772,1,21.75,1125.95489370513,True
900,97,88200,30.69444444,-4,0,16.1568451786436,20.258634904308,21.474292400429,197.802,1,21.75,1317.29739626865,True
901,0,900,31.11111111,-4,0,20.447602303302,21.1913381889524,18.2759540928086,0,1,5.25,5.25,True
902,97,88200,29.02777778,-4,0,17.3332807000499,20.8845686319665,22.5383587037068,119.88,1,21.75,1749.58322912236,True
903,2,2700,29.44444444,-4,0,21.7814565124786,21.1285767595161,20.1898952405154,-11.988,1,-11.25,-12.2573535009331,True
904,97,88200,27.08333333,-4,0,17.2534391992558,20.6224363153103,22.1403191864269,239.76,1,21.75,1331.53057010709,True
905,1,1800,27.5,-4,0,20.0841663464842,22.927673878229,23.2047123060162,0,1,21.75,13.2475687835818,True
906,97,88200,31.25,-4,0,16.3688341734881,19.9281136501318,21.8561415054685,197.802,1,5.25,1463.25,True
907,97,88200,33.75,-4,0,17.8655489081052,21.7003908696767,23.7735196161781,161.838,1,5.25,1731.48755915518,True
908,97,88200,34.44444444,-4,0,16.9760705319823,20.8688839661032,23.0332372842446,161.838,1,5.25,1505.9791186007,True
909,97,88200,36.11111111,-4,0,16.8302584640142,20.8635171663338,23.1381909062591,119.88,1,5.25,1576.91703975586,True
910,2,2700,36.38888889,-4,0,21.3936430443473,21.0346688062134,18.9148895826328,0,1,5.25,23.8411239874402,True
911,97,88200,34.02777778,-4,0,16.9865506544766,20.9111634167779,23.1110968485782,149.85,1,5.25,1329.68016736184,True
912,0,900,33.61111111,-4,0,20.3739101619146,21.8700405245893,20.9123677860159,0,1,21.75,21.75,True
913,97,88200,27.77777778,-4,0,16.8834292733249,20.414604555278,22.350660092932,101.898,1,21.75,1354.49163963741,True
914,97,88200,31.80555556,-4,0,17.230984659748,20.9604808481352,23.0021525332926,167.832,1,5.25,1210.84209514298,True
915,97,88200,32.77777778,-4,0,17.1203136477183,21.5209648865956,22.943279244721,101.898,1,5.25,1651.56266167822,True
916,97,88200,30.97222222,-4,0,17.0168299015441,20.7215632003613,22.7618639748453,125.874,1,21.75,1581.25,True
917,97,88200,28.47222222,-4,0,16.5408062260947,20.0437607940791,21.999935750661,125.874,1,21.75,1449.25,True
918,97,88200,26.80555556,-4,0,16.7710995331226,20.0912153375289,21.8517927380278,155.844,1,21.75,1244.8529444427,True
919,97,88200,27.36111111,-4,0,17.3583230738543,21.253144699508,22.2692342937672,161.838,1,5.25,1216.75,True
920,97,88200,24.44444444,-4,0,17.1305642622267,20.2699657724423,21.8886305780948,125.874,1,21.75,1476.74527312043,True
921,97,88200,24.86111111,-4,0,17.0595827174097,20.2722609181728,21.6887485431167,137.862,1,21.75,1383.25,True
922,97,88200,23.33333333,-4,0,17.5364210981059,20.5448430950457,21.9804218513201,125.874,1,21.75,1416.75,True
923,3,3600,20.55555556,-4,-2.997,22.8014759016007,22.3870988890495,26.2923794273523,-5.994,0,-11.5,-42.4205799988998,True
924,97,88200,23.88888889,-4,0,17.3644938604819,20.4654405643863,21.9869607813745,95.904,1,21.75,1321.80752260781,True
925,0,900,23.33333333,-4,2.997,20.9661066570462,20.0084889664823,13.8005105019649,5.994,2,-5.90766380452858,-5.90766380452858,True
926,97,88200,21.52777778,-4,0,17.0859359528712,19.8244644622447,21.0999497317352,119.88,1,21.75,1735.65893211927,True
927,97,88200,19.16666667,-4,0,18.009526944097,21.3626942688362,21.9281231020833,143.856,1,5.25,1333,True
928,3,3600,17.08333333,-4,0,20.7987079665633,22.895467170265,23.5229344486054,0,1,5.25,4.5,True
929,97,88200,24.07407407,-4,0,17.6998516355042,21.214140530106,21.9146008469426,179.82,1,5.25,1175.04564816685,True
930,97,88200,17.91666667,-4,0,18.1329205398419,21.3083931604281,21.7243984906134,161.838,1,5.25,1648.97519431423,True
931,97,88200,18.61111111,-4,2.997,16.9115860121794,22.4405633210622,20.5356022171169,215.784,2,5,1605.30256053792,True
932,97,88200,16.25,-4,2.997,17.2820919181917,22.6017523553158,20.5220442104516,191.808,2,21.5,1614.88574529557,True
933,97,88200,16.38888889,-4,0,17.1211015709152,19.5632945689557,20.3903262303711,191.808,1,21.75,961.530885964104,True
934,3,3600,16.66666667,-4,-2.997,21.0649175839139,20.597569975293,22.9993002444479,11.988,0,21.5,69.5,True
935,97,88200,15.55555556,-4,0,18.0233316764089,20.9616265505464,21.2428843043353,143.856,1,5.25,1702.15022529027,True
936,97,88200,15.55555556,-4,2.997,16.9906132369296,22.2489120533899,20.1373341729851,149.85,2,5,1299.75,True
937,0,900,16.11111111,-4,2.997,21.5828684609465,20.0286424632402,12.2271117948319,5.994,2,-9.02531325755228,-9.02531325755228,True
938,97,88200,13.75,-4,2.997,17.3247212326438,22.593022193602,20.2859846192145,155.844,2,21.5,1206.827272949,True
939,97,88200,15.83333333,-4,0,17.7966152990403,20.6910080133518,20.9342654278809,143.856,1,21.75,1218,True
940,97,88200,20.55555556,-4,0,17.0374060237999,19.8399033211932,20.9392351629735,131.868,1,21.75,1517.6449226754,True
941,0,900,20.55555556,-4,0,20.6475444581814,20.4234645237605,18.838907692484,0,1,21.75,21.75,True
942,97,88200,16.80555556,-4,0,16.7471430850505,19.8797507770338,20.332397116536,197.802,1,5.25,777.344890017227,True
943,97,88200,13.75,-4,0,17.6042173982893,20.3440672240394,20.4858785219454,167.832,1,21.75,1469.95935005015,True
944,97,88200,14.02777778,-4,2.997,16.8293168897282,21.9809830371711,19.5805847014489,233.766,2,-11.5,1305.10823115347,True
945,97,88200,15.34722222,-4,0,16.9886511337739,19.7889965364579,19.9447420387649,191.808,1,5.25,1386.3482863018,True
946,0,900,15.83333333,-4,2.997,22.5848130848188,22.3787046249306,19.0404606646079,5.994,2,7.90603599591949,7.90603599591949,True
947,97,88200,18.33333333,-4,0,17.0359377960284,20.1554184336447,20.5608603114414,143.856,1,21.75,1424.16180208847,True
948,97,88200,21.52777778,-4,0,16.9363807341179,20.2120284243318,20.7690450760794,143.856,1,21.75,1272.97276130202,True
949,97,88200,19.16666667,-4,0,17.5167266943207,20.6166414944614,21.012848782485,167.832,1,21.75,1566.33368204913,True
950,97,88200,16.25,-4,2.997,17.3746079637615,22.5841533886329,20.4447352972722,233.766,2,21.5,1403.43988694062,True
951,0,900,16.66666667,-4,2.997,21.5967174076546,22.7583106173449,15.4341483036606,5.994,2,7.73147884150222,7.73147884150222,True
952,4,4500,21.11111111,-4,0,21.1267963331844,22.1674189465496,21.3323347432986,17.982,1,21.75,-2.14739244100462,True
953,97,88200,20.13888889,-4,0,17.5948067176633,20.1283303980579,21.1579244514696,173.826,1,21.75,1384.14586538259,True
954,1,1800,21.52777778,-4,0,22.2011752395102,21.342559591864,20.8038685904959,-5.994,1,5.25,13.1059797069089,True
955,97,88200,22.63888889,-4,0,17.142910990438,19.9863958235211,21.0860517338701,155.844,1,21.75,1632.80537266603,True
956,97,88200,22.36111111,-4,0,17.2122825812709,20.0130585160075,21.2823711819766,149.85,1,21.75,1514.75,True
957,97,88200,23.33333333,-4,0,17.6670402130355,21.0550414945356,21.6587041245467,203.796,1,21.75,1578.5,True
958,42,38700,25.55555556,-4,-2.997,8.74767835287403,7.92148375930151,13.5262139646257,-41.958,0,-1.13104147397185,244.997000792854,True
959,97,88200,25.27777778,-4,0,17.0464746017884,20.6208986293904,21.3921425240003,215.784,1,21.75,1486.57462854188,True
960,97,88200,25,-4,0,17.3570056932448,20.939775194229,21.6999007026229,197.802,1,21.75,1732.84200827943,True
961,97,88200,29.44444444,-4,0,17.8888238812608,21.3993866520802,22.9287818579913,173.826,1,21.75,1596.25,True
962,5,5400,32.77777778,-4,-2.997,8.86851250112505,8.39084961646306,14.196626014645,-35.964,0,-1.08780312446886,-33.8805952621029,True
963,3,3600,32.08333333,-4,-2.997,8.32800831176836,8.16396931600544,14.3114352459753,-23.976,0,-4,-21.1129697927598,True
964,0,900,30.27777778,-4,-2.997,22.4340608162685,22.6734659539551,24.1301541970363,-5.994,0,24.2595740135497,24.2595740135497,True
965,2,2700,32.22222222,-4,2.997,8.40608582511829,14.1448531549191,14.1897688417057,-5.994,2,-1.0751483704806,-11.6320464340845,True
966,97,88200,24.36111111,-4,0,17.2740754986753,20.85548695646,21.6286573602337,167.832,1,21.75,1483.11558921762,True
967,1,1800,24.97222222,-4,0,20.2775280697225,20.1705529250861,20.7854270820868,-5.994,1,21.75,10.25,True
968,97,88200,30.97222222,-4,0,16.8974327181595,20.3694404464845,22.1870306169248,191.808,1,21.75,1845.61043868981,True
969,97,88200,33.47222222,-4,0,16.5521616469191,20.242286297473,22.2496269759019,179.82,1,21.75,1662,True
970,0,900,33.88888889,-4,0,20.8134036321173,22.0710274547215,22.6402257644542,0,1,38.25,38.25,True
971,97,88200,30.13888889,-4,0,16.7671551100989,20.2229377387978,22.0536113083461,161.838,1,21.75,1581.44697513747,True
972,0,900,30.27777778,-4,0,20.0757975382822,21.9651484264102,26.6075687186182,0,1,7.97666808011421,7.97666808011421,True
973,97,88200,30.97222222,-4,0,16.3007698689809,19.82074512369,21.7195345200169,209.79,1,5.25,1113.86985525504,True
