episode,step,time,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal
46,6,6300,0.0,10.0,0.0,22.098255283679546,22.45918687937686,21.16163355257361,23.976,1,21.75,-1127.7923069378146,True
47,2,2700,0.0,10.0,0.0,22.463602703851294,21.794175481621178,21.174530358719817,-5.994,1,21.75,-1095.7923069378146,True
48,5,5400,0.0,10.0,0.0,22.245331009666504,22.185141143304662,20.281706541723906,11.988,1,21.75,-1015.2923069378146,True
49,2,2700,0.0,10.0,0.0,21.9208568419037,22.163903624516998,21.81164957808602,5.994,1,21.75,-983.2923069378146,True
50,1,1800,0.0,10.0,0.0,22.58163949454452,20.99576191739117,18.848997036283183,0.0,1,5.25,-989.2923069378146,True
51,2,2700,0.0,10.0,0.0,22.854100271448768,22.387734482322152,21.70376775636528,0.0,1,5.25,-990.0423069378146,True
52,8,8100,0.0,10.0,-2.997,11.125087475550632,6.631678862984363,9.923203561877873,-53.946,0,-2.5612208224566526,-1012.1927093184415,True
53,2,2700,0.0,10.0,0.0,20.721500303587447,22.604471994694464,22.683061151857164,11.988,1,-11.25,-1029.9427093184415,True
54,0,900,0.0,10.0,0.0,22.5292055860408,21.885080400630276,22.001756199254206,0.0,1,5.25,-1024.6927093184415,True
55,2,2700,0.0,10.0,0.0,22.28554428553786,20.966371323278565,19.34074933142572,0.0,1,5.25,-1008.9427093184415,True
56,11,10800,0.0,10.0,-2.997,10.83815857848717,6.1660960215481655,9.298157382638312,-23.976,0,-2.6523326562422405,-1030.1509792933257,True
57,0,900,0.0,10.0,0.0,21.525778724485573,22.042236076631703,20.058680693462996,0.0,1,5.25,-1024.9009792933257,True
58,2,2700,0.0,10.0,0.0,21.141066714026255,21.549634594651504,20.794824595282318,0.0,1,21.75,-1009.6509792933257,True
59,10,9900,0.0,10.0,-2.997,10.816661732110225,6.219348145342913,9.424007628973646,-41.958,0,-2.6425447154492896,-1019.2931177540902,True
60,22,20700,0.0,10.0,0.0,21.3636913986148,21.459890042586526,19.7851362370095,101.898,1,5.25,-853.7931177540902,True
61,2,2700,0.0,10.0,0.0,22.631966981970265,21.850589395746812,19.44207648179534,5.994,1,5.25,-854.7931177540902,True
62,15,14400,0.0,10.0,0.0,22.292161256102673,21.684771074150174,20.70631152894328,59.94,1,21.75,-756.7931177540902,True
63,3,3600,0.0,10.0,0.0,22.338733458059366,21.70637708034262,20.76745023475891,0.0,1,21.75,-752.2931177540902,True
64,2,2700,0.0,10.0,0.0,22.588041993104945,21.196805143118997,19.41185443061222,0.0,1,5.25,-769.5431177540902,True
65,0,900,0.0,10.0,0.0,21.889748964770202,20.299986700096465,18.498409385310957,0.0,1,5.25,-764.2931177540902,True
66,4,4500,0.0,10.0,0.0,22.452478239517202,22.19760531572586,21.562657467174233,5.994,1,5.25,-804.2931177540902,True
67,2,2700,0.0,10.0,0.0,22.240901437196925,22.617584913166112,22.51242822763043,5.994,1,5.25,-805.2931177540902,True
68,0,900,0.0,10.0,0.0,22.458499909803027,21.98300369492509,22.642090351236735,0.0,1,5.25,-800.0431177540902,True
69,27,25200,0.0,10.0,0.0,22.618165268517995,22.762688993740746,21.040064379251167,125.874,1,21.75,-509.7931177540902,True
70,2,2700,0.0,10.0,0.0,21.266094994761392,22.52555104760623,21.89048271914857,11.988,1,21.75,-494.5431177540902,True
71,1,1800,0.0,10.0,0.0,22.44118053746235,21.180715648362476,19.96122463275898,0.0,1,21.75,-451.0431177540902,True
72,16,15300,0.0,10.0,0.0,22.918487455185186,22.480290595627793,21.36851150257602,71.928,1,5.25,-298.7931177540902,True
73,3,3600,0.0,10.0,0.0,21.24353308694956,21.90049151405492,21.936747896644476,11.988,1,21.75,-261.7931177540902,True
74,0,900,0.0,10.0,0.0,22.616409129498145,21.8144186618978,22.721777629287274,0.0,1,5.25,-256.5431177540902,True
75,9,9000,0.0,10.0,0.0,22.99380040792562,22.539754239239862,21.409261061909,29.97,1,5.25,-205.2931177540902,True
76,7,7200,0.0,10.0,0.0,22.262217172879044,22.643618993350916,21.09092081397563,41.958,1,21.75,-99.04311775409019,True
77,101,91800,0.0,10.0,2.997,24.08598935871795,26.597027656525647,22.507879755140294,563.4360000000011,2,-11.5,-639.9074852658522,True
78,4,4500,0.0,10.0,0.0,20.53005465464931,20.725375262645354,19.07077147311718,23.976,1,5.25,-631.1574852658522,True
79,2,2700,0.0,10.0,0.0,22.792246365439382,22.09570618521933,21.126221267309653,0.0,1,21.75,-615.4074852658522,True
80,2,2700,0.0,10.0,0.0,22.35845915678077,21.38561914301465,20.010081955012115,0.0,1,21.75,-599.6574852658522,True
81,0,900,0.0,10.0,0.0,22.6454264698845,21.92445217967984,20.545858441036014,0.0,1,5.25,-594.4074852658522,True
82,2,2700,0.0,10.0,0.0,22.833114088912133,21.579146736739908,20.10924480525624,0.0,1,21.75,-529.1574852658522,True
83,0,900,0.0,10.0,0.0,20.820260612315032,22.607903804527215,22.32584807583051,0.0,1,5.25,-523.9074852658522,True
84,8,8100,0.0,10.0,0.0,22.73027522882749,22.48081727423655,21.55720763969518,41.958,1,5.25,-412.4074852658522,True
85,0,900,0.0,10.0,0.0,22.982034256763974,20.24141318817642,18.27739097670147,0.0,1,-11.25,-423.6574852658522,True
86,5,5400,0.0,10.0,0.0,22.44575259833256,21.853565709247146,20.68616613559487,5.994,1,21.75,-408.9074852658522,True
87,8,8100,0.0,10.0,0.0,22.421529161690287,21.89771049653531,20.99142520457338,35.964,1,21.75,-264.1574852658522,True
88,9,9000,0.0,10.0,0.0,20.421485610044844,20.58668092165297,18.90389078111393,41.958,1,5.25,-230.4074852658522,True
89,17,16200,0.0,10.0,0.0,22.86932341733691,22.425472375953042,21.309780550899383,77.922,1,5.25,-40.15748526585219,True
90,2,2700,0.0,10.0,0.0,22.73877574373167,21.00697611325651,19.03910918426599,0.0,1,5.25,-7.907485265852188,True
91,0,900,0.0,10.0,2.997,22.087430507040487,22.90735591908847,18.530257745297913,5.994,2,-11.5,-19.407485265852188,True
92,55,50400,0.0,10.0,0.0,22.79055023094266,22.335495526287644,21.21244062487255,281.7180000000007,1,5.25,-123.29243433796728,True
93,0,900,0.0,10.0,0.0,21.899907601923072,22.7499622083495,21.453727950585993,0.0,1,21.75,-101.54243433796728,True
94,53,48600,0.0,10.0,0.0,22.628930447822366,22.004764933939633,21.050820881677172,263.7360000000006,1,21.75,89.35987231802432,True
95,0,900,0.0,10.0,-2.997,22.15914501776705,21.437165332388375,24.860895519717314,-5.994,0,5.0,94.35987231802432,True
96,6,6300,0.0,10.0,0.0,22.395786187225536,22.27791004085133,20.244383694909825,23.976,1,5.25,130.10987231802432,True
97,50,45900,0.0,10.0,2.997,20.67658826407585,22.26090084285585,19.098478691818627,221.77800000000042,2,21.5,351.1153457681112,True
98,15,14400,0.0,10.0,2.997,21.09886300389521,22.69483120531953,19.526115336142837,59.94,2,21.5,563.1153457681112,True
99,101,91800,0.0,10.0,2.997,22.37882854475518,25.548791102744296,20.80071894117753,533.4660000000015,2,21.5,786.3485508007986,True
100,101,91800,0.0,10.0,2.997,24.903960572996752,28.130458254324466,23.325850969419097,503.49600000000174,2,-8.563047605421044,1465.88087025163,True
101,37,34200,0.0,10.0,2.997,20.75496960034539,22.282609535433302,19.17686306937919,191.80800000000028,2,21.5,1643.1401392049781,True
102,101,91800,0.0,10.0,2.997,23.498975735295428,26.69581221372909,21.920866131717773,515.4840000000017,2,5.0,2197.488725158974,True
103,101,91800,0.0,10.0,2.997,23.120513887485643,26.308793216063822,21.542404283907988,503.49600000000174,2,21.5,3156.8941376793173,True
104,101,91800,0.0,10.0,2.997,23.226354898592607,26.359104050267707,21.648245295014956,515.4840000000017,2,5.0,4127.018507044688,True
105,101,91800,0.0,10.0,2.997,23.21252754942276,26.344984798374785,21.634417945845104,515.4840000000017,2,5.0,5250.455181944158,True
106,101,91800,0.0,10.0,2.997,23.400001898157683,26.59418154982989,21.82189229458003,515.4840000000017,2,5.0,6222.955181944158,True
107,0,900,0.0,10.0,-2.997,22.277107440849363,21.304565600018798,25.796632786808736,-5.994,0,5.0,6227.955181944158,True
108,101,91800,0.0,10.0,2.997,22.97325561007664,25.885774436099943,21.395146006498987,497.5020000000017,2,5.0,7299.205181944158,True
109,101,91800,0.0,10.0,2.997,23.046856831089645,26.23402764719723,21.46874722751199,503.49600000000174,2,21.5,8370.205181944159,True
110,52,47700,0.0,10.0,0.0,22.908126317881155,22.822270151013498,21.330016665759118,263.7360000000006,1,5.25,8668.455181944159,True
111,101,91800,0.0,10.0,2.997,23.03068574266502,26.20518244100401,21.452576139087366,515.4840000000017,2,21.5,9544.387130104982,True
112,0,900,0.0,10.0,2.997,20.485098493910407,22.99657766873955,19.907152751245405,5.994,2,21.5,9565.887130104982,True
113,101,91800,0.0,10.0,2.997,22.68989928395072,25.811323232424186,21.111789680373064,479.52000000000163,2,21.5,10851.387130104982,True
114,101,91800,0.0,10.0,2.997,23.324596258421135,26.517630485791564,21.74648665484348,503.49600000000174,2,5.0,11856.387130104982,True
115,101,91800,0.0,10.0,2.997,23.778876788676826,26.98159674018726,22.20076718509917,503.49600000000174,2,5.0,13026.387130104982,True
116,101,91800,0.0,10.0,2.997,24.17862822926804,27.38981210454283,22.600518625690384,527.4720000000016,2,5.0,13965.387130104982,True
117,101,91800,0.0,10.0,-2.997,24.422887589853215,21.645229247139117,22.84477798627556,491.5080000000017,0,5.0,15349.887130104982,True
118,101,91800,0.0,10.0,2.997,23.51647043712253,26.7135553562038,21.938360833544877,491.5080000000017,2,5.0,16585.88713010498,True
119,0,900,0.0,10.0,2.997,20.68866682668884,22.742315043607167,19.65367085400484,5.994,2,21.5,16607.38713010498,True
120,31,28800,0.0,10.0,2.997,20.49272386999054,22.28810029471773,18.914732802493056,137.86200000000002,2,21.5,17081.13713010498,True
121,101,91800,0.0,10.0,2.997,22.133915423934493,25.24357601738288,20.555805820356838,485.51400000000166,2,21.5,18267.88713010498,True
122,83,75600,0.0,10.0,-2.997,22.85375895101953,20.03052051724218,21.275649347441945,383.6160000000012,0,21.5,19347.88713010498,True
123,0,900,0.0,10.0,-2.997,22.74733015739761,20.389038066035326,22.423046546413097,-5.994,0,21.5,19369.38713010498,True
124,18,17100,0.0,10.0,2.997,21.080882123790143,22.891344205035438,19.50810775218848,89.91,2,21.5,19662.38713010498,True
125,101,91800,0.0,10.0,2.997,23.56745134749137,26.76561253411696,21.989341743913716,515.4840000000017,2,5.0,20518.88713010498,True
126,32,29700,0.0,10.0,-2.997,22.9946592351541,20.186280371546886,21.416547185834357,131.868,0,21.5,20931.63713010498,True
127,83,75600,0.0,10.0,0.0,22.526109477446454,22.43218299347143,20.94799987386904,413.5860000000013,1,21.75,21962.38713010498,True
128,101,91800,0.0,10.0,2.997,22.739054473145153,25.861516092240535,21.160944869567498,503.49600000000174,2,21.5,23066.38713010498,True
129,101,91800,0.0,10.0,2.997,22.504753752242376,25.622269058709854,20.92664414866472,491.5080000000017,2,21.5,24566.38713010498,True
130,101,91800,0.0,10.0,2.997,23.930958982802707,27.13691519401833,22.352849379225056,521.4780000000017,2,5.0,25703.63713010498,True
131,101,91800,0.0,10.0,2.997,23.051068581783767,26.237881837561705,21.472958978206115,485.51400000000166,2,21.5,27154.38713010498,True
132,101,91800,0.0,10.0,2.997,22.672531919131643,25.83813811260719,21.09442231555399,491.5080000000017,2,21.5,28539.38713010498,True
133,101,91800,0.0,10.0,2.997,23.264490282550355,26.456350923934608,21.6863806789727,503.49600000000174,2,5.0,29989.88713010498,True
134,4,4500,0.0,10.0,-2.997,22.736001685381478,20.39499980201787,22.199314702410597,5.994,0,21.5,30047.88713010498,True
135,50,45900,0.0,10.0,0.0,22.705433573664212,22.885858192582354,21.127324121772762,245.75400000000053,1,21.75,30584.38713010498,True
136,85,77400,0.0,10.0,0.0,21.756491412552386,21.90442944872813,20.178381808975086,419.58000000000135,1,5.25,31328.38713010498,True
137,101,91800,0.0,10.0,2.997,23.873214947045636,27.077952113138362,22.295105343467977,503.49600000000174,2,5.0,32514.88713010498,True
138,81,73800,0.0,10.0,0.0,22.228284494719514,22.398515369693136,20.65017489114204,377.62200000000115,1,21.75,33337.63713010498,True
139,5,5400,0.0,10.0,-2.997,22.823873016533543,20.077336708465182,21.372180506410672,23.976,0,21.5,33433.63713010498,True
140,0,900,0.0,10.0,-2.997,21.47842086581051,21.147402538744437,24.45325149498226,-5.994,0,5.0,33438.63713010498,True
141,101,91800,0.0,10.0,2.997,24.23353627716313,27.44588025415302,22.655426673585477,521.4780000000017,2,5.0,34384.74540508373,True
142,99,90000,0.0,10.0,0.0,22.49307326915275,21.39195646853818,20.91496366557509,485.51400000000166,1,21.75,35346.99540508373,True
143,101,91800,0.0,10.0,2.997,22.1116623744748,25.22087787608012,20.533552770897145,509.49000000000177,2,21.5,36418.24540508373,True
144,101,91800,0.0,10.0,2.997,23.041584258339654,26.216311039705364,21.463474654762,485.51400000000166,2,21.5,37555.49540508373,True
145,101,91800,0.0,10.0,2.997,23.555716154897326,26.7537249205872,21.97760655131967,485.51400000000166,2,5.0,38874.24540508373,True
146,101,91800,0.0,10.0,2.997,22.69885313787824,24.599080594506155,21.120743534300583,491.5080000000017,2,21.5,40275.24540508373,True
147,6,6300,0.0,10.0,-2.997,22.97674765102621,20.14851111229293,21.473992597416526,17.982,0,21.5,40343.24540508373,True
148,101,91800,0.0,10.0,-2.997,24.61432758778977,21.840710761599652,23.03621798421212,503.49600000000174,0,5.0,41678.24540508373,True
149,72,65700,0.0,10.0,-2.997,22.96810041346445,20.159162112236107,21.389990809904873,329.6700000000009,0,21.5,42604.24540508373,True
150,24,22500,0.0,10.0,-2.997,22.939261541165138,20.127775722500594,21.36145070786992,95.904,0,21.5,42910.99540508373,True
151,101,91800,0.0,10.0,2.997,23.15893087081043,26.348021227517492,21.580821267232775,491.5080000000017,2,21.5,44377.99540508373,True
152,101,91800,0.0,10.0,2.997,22.807966720657856,24.710497892566252,21.2298571170802,497.5020000000017,2,21.5,45564.74540508373,True
153,38,35100,0.0,10.0,0.0,22.71624647125153,22.626341164833907,21.138140071200375,167.83200000000016,1,21.75,46007.49540508373,True
154,43,39600,0.0,10.0,0.0,22.713394287514717,22.89662073033682,21.135284867746538,209.79000000000036,1,21.75,46640.24540508373,True
155,101,91800,0.0,10.0,2.997,23.126776715185905,26.315188259508133,21.54866711160825,491.5080000000017,2,21.5,48041.24540508373,True
156,101,91800,0.0,10.0,2.997,23.311168119774134,26.502426768735504,21.73305851619648,497.5020000000017,2,5.0,49228.49540508373,True
157,66,60300,0.0,10.0,0.0,22.83908070048999,21.74526877670058,21.260971096814337,311.68800000000084,1,21.75,49861.74540508373,True
158,84,76500,0.0,10.0,0.0,22.3936645303101,22.511834600098528,20.81555492673258,377.62200000000115,1,21.75,51194.74540508373,True
159,0,900,0.0,10.0,-2.997,22.172944555295317,20.20159635686223,21.212109358412025,-5.994,0,21.5,51216.24540508373,True
160,101,91800,0.0,10.0,2.997,23.280551334150417,25.19305938185745,21.70244173057276,491.5080000000017,2,5.0,52633.74540508373,True
161,73,66600,0.0,10.0,-2.997,22.929610801551636,20.120426382854927,21.3515011979499,335.66400000000095,0,21.5,53614.24540508373,True
162,101,91800,0.0,10.0,2.997,22.681463578171822,25.5878223276121,21.103353974594167,503.49600000000174,2,21.5,54833.74540508373,True
163,6,6300,0.0,10.0,-2.997,22.751842888767275,20.05645842635333,21.40402533059372,29.97,0,21.5,54984.24540508373,True
164,41,37800,0.0,10.0,0.0,22.491363197128567,22.611595684014684,20.913253345326304,185.81400000000025,1,21.75,55656.49540508373,True
165,101,91800,0.0,10.0,2.997,23.544839299513228,26.742644065980045,21.966729695935573,503.49600000000174,2,5.0,57238.99540508373,True
166,101,91800,0.0,10.0,2.997,22.51035920958854,25.685757446375767,20.932249606010885,497.5020000000017,2,21.5,58673.24540508373,True
167,0,900,0.0,10.0,2.997,21.61678080626205,22.790023452196333,18.369597166805313,5.994,2,-11.5,58661.74540508373,True
168,2,2700,0.0,10.0,2.997,21.11511381687787,22.578178843827533,18.843202425412905,5.994,2,21.5,58709.74540508373,True
169,8,8100,0.0,10.0,-2.997,22.976192891075613,20.322836505911674,21.701382680824512,41.958,0,21.5,58853.74540508373,True
170,60,54900,0.0,10.0,-2.997,22.867532052953976,20.054379401160432,21.289422449221398,293.70600000000076,0,21.5,59769.24540508373,True
171,20,18900,0.0,10.0,-2.997,22.997441611543856,20.18887998646926,21.418856541874256,89.91,0,21.5,60072.24540508373,True
172,11,10800,0.0,10.0,-2.997,22.8197234727801,20.038993942719188,21.301888462212172,59.94,0,21.5,60247.74540508373,True
173,101,91800,0.0,10.0,2.997,23.455290848660173,26.65108419352351,21.877181245082514,503.49600000000174,2,5.0,61549.74540508373,True
174,101,91800,0.0,10.0,2.997,23.520932939419858,26.718227741564903,21.9428233358422,491.5080000000017,2,5.0,63016.74540508373,True
175,101,91800,0.0,10.0,2.997,23.939047637743226,27.14516874764114,22.36093803416557,503.49600000000174,2,5.0,64262.00084213609,True
176,101,91800,0.0,10.0,2.997,22.79945480115196,24.70180515062136,21.22134519757431,497.5020000000017,2,21.5,65614.2508421361,True
177,12,11700,0.0,10.0,2.997,21.052788513083065,22.661594309624345,19.50709039457308,53.946,2,21.5,65778.2508421361,True
178,87,79200,0.0,10.0,-2.997,22.900349441565393,20.087889603459764,21.322239837987794,407.5920000000013,0,21.5,66960.7508421361,True
179,101,91800,0.0,10.0,2.997,22.69421821697618,24.59434807429131,21.116108613398524,473.5260000000016,2,21.5,68642.5008421361,True
180,67,61200,0.0,10.0,-2.997,22.952000415405532,20.142722224202636,21.37389081202511,311.68800000000084,0,21.5,69659.0008421361,True
181,41,37800,0.0,10.0,2.997,20.65953700358586,22.24349236168154,19.081426260300283,191.80800000000028,2,21.5,70199.0008421361,True
182,101,91800,0.0,10.0,2.997,21.157638681645185,24.03126000292988,19.579529078067527,479.52000000000163,2,5.0,71930.0008421361,True
183,0,900,0.0,10.0,2.997,21.694846287841422,22.648635610386133,18.41507750682784,5.994,2,-11.5,71918.5008421361,True
184,7,7200,0.0,10.0,-2.997,22.87369128042924,20.121974546370943,21.410476580496468,35.964,0,21.5,72107.0008421361,True
185,38,35100,0.0,10.0,-2.997,22.85096542909986,20.037465868809527,21.27286137800939,185.81400000000025,0,21.5,72698.0008421361,True
186,82,74700,0.0,10.0,0.0,22.74005115121458,22.92120722646151,21.161941547636538,383.6160000000012,1,21.75,74086.7508421361,True
187,101,91800,0.0,10.0,-2.997,24.283855418831653,21.503261932960232,22.705745815254,485.51400000000166,0,5.0,75587.0008421361,True
188,11,10800,0.0,10.0,0.0,22.692594961290585,22.80317492793039,21.087258935875063,41.958,1,21.75,75696.7508421361,True
189,5,5400,0.0,10.0,-2.997,22.78463220737924,20.267342414699975,21.784150050412148,23.976,0,21.5,75809.2508421361,True
190,101,91800,0.0,10.0,2.997,23.60065047418334,26.799632553118663,22.022540870605685,485.51400000000166,2,5.0,77161.0008421361,True
191,101,91800,0.0,10.0,2.997,22.947563389729382,26.132733328286722,21.369453786151727,491.5080000000017,2,21.5,78512.5008421361,True
192,101,91800,0.0,10.0,2.997,23.802882279654042,27.006133712007266,22.224772676076388,503.49600000000174,2,5.0,80045.5008421361,True
193,101,91800,0.0,10.0,2.997,23.15466859405694,26.3436689690474,21.576558990479285,485.51400000000166,2,21.5,81389.51938382175,True
194,101,91800,0.0,10.0,2.997,23.662961244213843,26.863138758107606,22.08485164063619,509.49000000000177,2,5.0,82658.76938382175,True
195,12,11700,0.0,10.0,-2.997,22.83891599524132,20.028016644770382,21.28558864750467,35.964,0,21.5,82773.51938382175,True
196,0,900,0.0,10.0,-2.997,22.633620882086294,20.30482174489007,22.184976826863082,-5.994,0,21.5,82795.01938382175,True
197,69,63000,0.0,10.0,-2.997,22.924965433867037,20.115116502555896,21.346855830363292,335.66400000000095,0,21.5,83805.01938382175,True
198,101,91800,0.0,10.0,2.997,23.601144021695575,26.800016500135925,22.02303441811792,485.51400000000166,2,5.0,85027.69988705644,True
199,82,74700,0.0,10.0,0.0,22.788967837158562,22.973809984875125,21.210858233581565,383.6160000000012,1,21.75,86300.94988705644,True
200,101,91800,0.0,10.0,2.997,22.361786411882722,24.254898230244077,20.783676808305067,485.51400000000166,2,21.5,88032.19988705644,True
201,0,900,0.0,10.0,2.997,20.85627458978146,22.567793915070588,19.442815808479015,5.994,2,21.5,88053.69988705644,True
202,101,91800,0.0,10.0,2.997,23.509296376309287,26.706325165328778,21.931186772731635,497.5020000000017,2,5.0,89261.73055152003,True
203,77,70200,0.0,10.0,-2.997,22.81470644437806,20.00043858137707,21.23659684080503,371.6280000000011,0,21.5,90509.73055152003,True
204,2,2700,0.0,10.0,-2.997,22.478235680392466,20.57362532800586,22.682475183294933,5.994,0,21.5,90541.23055152003,True
205,66,60300,0.0,10.0,2.997,20.80796231469042,22.6656121524061,19.229852711472667,305.6940000000008,2,21.5,91701.23055152003,True
206,101,91800,0.0,10.0,2.997,23.10164445769793,26.290087570921315,21.523534854120275,503.49600000000174,2,21.5,92838.23055152003,True
207,101,91800,0.0,10.0,2.997,22.798668406960783,25.98059967089228,21.220558803383128,509.49000000000177,2,21.5,94156.98055152003,True
